bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number	this_action
11	[BUG]  [BUGGY]  null  result  =  0;  [CE]  not  a  statement  [FE]        NullPointerException      [CONTEXT]        [BUGGY]  null  result  =  0;  [BUGGY]      for  (int  i  =  0;  i  <  this.categoryKeys.length;  i++)  {  if  (category.equals(this.categoryKeys[i]))  {  result  =  i;  break;  }  }  return  result;  }  [CLASS]  DefaultIntervalCategoryDataset  [METHOD]  getCategoryIndex  [RETURN_TYPE]  int  Comparable  category  	projects/Chart16/source/org/jfree/data/category/DefaultIntervalCategoryDataset.java	0.2886751345948129	573	573	8	replace	null  result  =  0;	  int    result    =    0;    int    result    =    0;    	non-compiled	[CE]  not  a  statement	7	None	replace
12	[BUG]  [BUGGY]  int  result  =  this.categoryIndex;  [CE]  cannot  find  symbol  categoryIndex  [FE]        NullPointerException      [CONTEXT]        [BUGGY]  int  result  =  this.categoryIndex;  [BUGGY]      for  (int  i  =  0;  i  <  this.categoryKeys.length;  i++)  {  if  (category.equals(this.categoryKeys[i]))  {  result  =  i;  break;  }  }  return  result;  }  [CLASS]  DefaultIntervalCategoryDataset  [METHOD]  getCategoryIndex  [RETURN_TYPE]  int  Comparable  category  	projects/Chart16/source/org/jfree/data/category/DefaultIntervalCategoryDataset.java	0.2886751345948129	573	573	8	replace	int  result  =  this.categoryIndex;	  int    result    =    0;    int    result    =    this.categoryIndex;    	non-compiled	[CE]  cannot  find  symbol  categoryIndex	18	None	replace
13	[BUG]  [BUGGY]  Comparable  category  =(Comparable)this.categories.get(categoryIndex  -  1);  [CE]  variable  category  is  already  defined  in  method  getCategoryIndex(Comparable)  [FE]              NullPointerException      [CONTEXT]        [BUGGY]  Comparable  category  =(Comparable)this.categories.get(categoryIndex  -  1);  [BUGGY]      int  result  =  -1;  for  (int  i  =  0;  i  <  this.categoryKeys.length;  i++)  {  if  (category.equals(this.categoryKeys[i]))  {  result  =  i;  break;  }  }  return  result;  }  [CLASS]  DefaultIntervalCategoryDataset  [METHOD]  getCategoryIndex  [RETURN_TYPE]  int  Comparable  category  	projects/Chart16/source/org/jfree/data/category/DefaultIntervalCategoryDataset.java	0.2886751345948129	573	573	8	replace	Comparable  category  =(Comparable)this.categories.get(categoryIndex  -  1);	  Comparable    category    =(Comparable)this.categories.get(categoryIndex);    	non-compiled	[CE]  variable  category  is  already  defined  in  method  getCategoryIndex(Comparable)	2	None	replace
14	[BUG]  [BUGGY]  int  result  =  getCategoryIndex();  [CE]  method  getCategoryIndex  in  class  DefaultIntervalCategoryDataset  cannot  be  applied  to  given  types;  [FE]          NullPointerException      [CONTEXT]        [BUGGY]  int  result  =  getCategoryIndex();  [BUGGY]      for  (int  i  =  0;  i  <  this.categoryKeys.length;  i++)  {  if  (category.equals(this.categoryKeys[i]))  {  result  =  i;  break;  }  }  return  result;  }  [CLASS]  DefaultIntervalCategoryDataset  [METHOD]  getCategoryIndex  [RETURN_TYPE]  int  Comparable  category  	projects/Chart16/source/org/jfree/data/category/DefaultIntervalCategoryDataset.java	0.2886751345948129	573	573	8	replace	int  result  =  getCategoryIndex();	  int    result    =    0;    int    result    =    getCategoryIndex();    	non-compiled	[CE]  method  getCategoryIndex  in  class  DefaultIntervalCategoryDataset  cannot  be  applied  to  given  types;	19	None	replace
15	[BUG]  [BUGGY]  int  result  =  getCategoryIndex()  -  1;  [CE]  method  getCategoryIndex  in  class  DefaultIntervalCategoryDataset  cannot  be  applied  to  given  types;  [FE]            NullPointerException      [CONTEXT]        [BUGGY]  int  result  =  getCategoryIndex()  -  1;  [BUGGY]      for  (int  i  =  0;  i  <  this.categoryKeys.length;  i++)  {  if  (category.equals(this.categoryKeys[i]))  {  result  =  i;  break;  }  }  return  result;  }  [CLASS]  DefaultIntervalCategoryDataset  [METHOD]  getCategoryIndex  [RETURN_TYPE]  int  Comparable  category  	projects/Chart16/source/org/jfree/data/category/DefaultIntervalCategoryDataset.java	0.2886751345948129	573	573	8	replace	int  result  =  getCategoryIndex()  -  1;	  int    result    =    0;    int    result    =    getCategoryIndex();    	non-compiled	[CE]  method  getCategoryIndex  in  class  DefaultIntervalCategoryDataset  cannot  be  applied  to  given  types;	19	None	replace
16	[BUG]  [BUGGY]  int  result  =  this.categoryIndex.get(category);  [CE]  cannot  find  symbol  categoryIndex  [FE]            NullPointerException      [CONTEXT]        [BUGGY]  int  result  =  this.categoryIndex.get(category);  [BUGGY]      for  (int  i  =  0;  i  <  this.categoryKeys.length;  i++)  {  if  (category.equals(this.categoryKeys[i]))  {  result  =  i;  break;  }  }  return  result;  }  [CLASS]  DefaultIntervalCategoryDataset  [METHOD]  getCategoryIndex  [RETURN_TYPE]  int  Comparable  category  	projects/Chart16/source/org/jfree/data/category/DefaultIntervalCategoryDataset.java	0.2886751345948129	573	573	8	replace	int  result  =  this.categoryIndex.get(category);	  int    result    =    0;    int    result    =    this.categoryIndex.get(category);    	non-compiled	[CE]  cannot  find  symbol  categoryIndex	9	None	replace
17	[BUG]  [BUGGY]  if(this.categoryIndex!=  null)  {  int  result  =  0;  result  =  this.categoryIndex.get(category);  }  [CE]  cannot  find  symbol  categoryIndex  [FE]              NullPointerException      [CONTEXT]        [BUGGY]  if(this.categoryIndex!=  null)  {  int  result  =  0;  result  =  this.categoryIndex.get(category);  }  [BUGGY]      for  (int  i  =  0;  i  <  this.categoryKeys.length;  i++)  {  if  (category.equals(this.categoryKeys[i]))  {  result  =  i;  break;  }  }  return  result;  }  [CLASS]  DefaultIntervalCategoryDataset  [METHOD]  getCategoryIndex  [RETURN_TYPE]  int  Comparable  category  	projects/Chart16/source/org/jfree/data/category/DefaultIntervalCategoryDataset.java	0.2886751345948129	573	573	8	replace	if(this.categoryIndex!=  null)  {  int  result  =  0;  result  =  this.categoryIndex.get(category);  }	  int    result    =    0;    int    result    =    this.categoryIndex.get(category);    	non-compiled	[CE]  cannot  find  symbol  categoryIndex	9	None	replace
18	[BUG]  [BUGGY]  double  result  =  0;  [CE]  possible  loss  of  precision  [FE]        NullPointerException      [CONTEXT]        [BUGGY]  double  result  =  0;  [BUGGY]      for  (int  i  =  0;  i  <  this.categoryKeys.length;  i++)  {  if  (category.equals(this.categoryKeys[i]))  {  result  =  i;  break;  }  }  return  result;  }  [CLASS]  DefaultIntervalCategoryDataset  [METHOD]  getCategoryIndex  [RETURN_TYPE]  int  Comparable  category  	projects/Chart16/source/org/jfree/data/category/DefaultIntervalCategoryDataset.java	0.2886751345948129	573	573	8	replace	double  result  =  0;	  float    result    =    0;    	non-compiled	[CE]  possible  loss  of  precision	4	None	replace
19	[BUG]  [BUGGY]  Double  result  =  0;  [CE]  incompatible  types  [FE]          NullPointerException      [CONTEXT]        [BUGGY]  Double  result  =  0;  [BUGGY]      for  (int  i  =  0;  i  <  this.categoryKeys.length;  i++)  {  if  (category.equals(this.categoryKeys[i]))  {  result  =  i;  break;  }  }  return  result;  }  [CLASS]  DefaultIntervalCategoryDataset  [METHOD]  getCategoryIndex  [RETURN_TYPE]  int  Comparable  category  	projects/Chart16/source/org/jfree/data/category/DefaultIntervalCategoryDataset.java	0.2886751345948129	573	573	8	replace	Double  result  =  0;	  float    result    =    0;    	non-compiled	[CE]  incompatible  types	4	None	replace
20	[BUG]  [BUGGY]  Comparable  category  =(Comparable)this.categoryKeys.get(index  +  1);  [CE]  variable  category  is  already  defined  in  method  getCategoryIndex(Comparable)  [FE]              NullPointerException      [CONTEXT]        [BUGGY]  Comparable  category  =(Comparable)this.categoryKeys.get(index  +  1);  [BUGGY]      int  result  =  -1;  for  (int  i  =  0;  i  <  this.categoryKeys.length;  i++)  {  if  (category.equals(this.categoryKeys[i]))  {  result  =  i;  break;  }  }  return  result;  }  [CLASS]  DefaultIntervalCategoryDataset  [METHOD]  getCategoryIndex  [RETURN_TYPE]  int  Comparable  category  	projects/Chart16/source/org/jfree/data/category/DefaultIntervalCategoryDataset.java	0.2886751345948129	573	573	8	replace	Comparable  category  =(Comparable)this.categoryKeys.get(index  +  1);	  Comparable    category    =(Comparable)this.categoryKeys.get(index    -    1);    	non-compiled	[CE]  variable  category  is  already  defined  in  method  getCategoryIndex(Comparable)	3	None	replace
21	[BUG]  [BUGGY]  if(category!=  null)  {  int  result  =  0;  Comparable  category  =(Comparable)this.categories.get(category);  }  [CE]  variable  category  is  already  defined  in  method  getCategoryIndex(Comparable)  [FE]            NullPointerException      [CONTEXT]        [BUGGY]  if(category!=  null)  {  int  result  =  0;  Comparable  category  =(Comparable)this.categories.get(category);  }  [BUGGY]      for  (int  i  =  0;  i  <  this.categoryKeys.length;  i++)  {  if  (category.equals(this.categoryKeys[i]))  {  result  =  i;  break;  }  }  return  result;  }  [CLASS]  DefaultIntervalCategoryDataset  [METHOD]  getCategoryIndex  [RETURN_TYPE]  int  Comparable  category  	projects/Chart16/source/org/jfree/data/category/DefaultIntervalCategoryDataset.java	0.2886751345948129	573	573	8	replace	if(category!=  null)  {  int  result  =  0;  Comparable  category  =(Comparable)this.categories.get(category);  }	  int    result    =    0;    Comparable    category    =(Comparable)this.categories.get(category);    	non-compiled	[CE]  variable  category  is  already  defined  in  method  getCategoryIndex(Comparable)	15	None	replace
22	[BUG]  [BUGGY]  Comparable  category  =  getCategoryIndex(this.categoryKeys,  this.categoryCount);  [CE]  variable  category  is  already  defined  in  method  getCategoryIndex(Comparable)  [FE]                NullPointerException      [CONTEXT]        [BUGGY]  Comparable  category  =  getCategoryIndex(this.categoryKeys,  this.categoryCount);  [BUGGY]      int  result  =  -1;  for  (int  i  =  0;  i  <  this.categoryKeys.length;  i++)  {  if  (category.equals(this.categoryKeys[i]))  {  result  =  i;  break;  }  }  return  result;  }  [CLASS]  DefaultIntervalCategoryDataset  [METHOD]  getCategoryIndex  [RETURN_TYPE]  int  Comparable  category  	projects/Chart16/source/org/jfree/data/category/DefaultIntervalCategoryDataset.java	0.2886751345948129	573	573	8	replace	Comparable  category  =  getCategoryIndex(this.categoryKeys,  this.categoryCount);	  Comparable    category    =    getCategoryIndex(this.categoryKeys);    	non-compiled	[CE]  variable  category  is  already  defined  in  method  getCategoryIndex(Comparable)	10	None	replace
23	[BUG]  [BUGGY]  [FE]  StackOverflowError  [FE]        NullPointerException      [CONTEXT]        [BUGGY]  int  result  =  getCategoryIndex(category);  [BUGGY]      for  (int  i  =  0;  i  <  this.categoryKeys.length;  i++)  {  if  (category.equals(this.categoryKeys[i]))  {  result  =  i;  break;  }  }  return  result;  }  [CLASS]  DefaultIntervalCategoryDataset  [METHOD]  getCategoryIndex  [RETURN_TYPE]  int  Comparable  category  	projects/Chart16/source/org/jfree/data/category/DefaultIntervalCategoryDataset.java	0.2886751345948129	573	573	8	add	int  result  =  getCategoryIndex(category);	  int    result    =    0;    int    result    =    0;    	compilable	  [FE]  StackOverflowError  	7	12	replace
24	[BUG]  [BUGGY]  int  result  =  getCategoryIndex(category);  [FE]  StackOverflowError  [FE]        NullPointerException      [CONTEXT]        [BUGGY]  int  result  =  getCategoryIndex(category);  [BUGGY]      for  (int  i  =  0;  i  <  this.categoryKeys.length;  i++)  {  if  (category.equals(this.categoryKeys[i]))  {  result  =  i;  break;  }  }  return  result;  }  [CLASS]  DefaultIntervalCategoryDataset  [METHOD]  getCategoryIndex  [RETURN_TYPE]  int  Comparable  category  	projects/Chart16/source/org/jfree/data/category/DefaultIntervalCategoryDataset.java	0.2886751345948129	573	573	8	replace	int  result  =  getCategoryIndex(category);	  int    result    =    0;    int    result    =    0;    	compilable	  [FE]  StackOverflowError  	7	12	replace
25	[BUG]  [BUGGY]  if(this.categoryKeys!=  null)  {  int  result  =  0;  int  result  =  this.categoryKeys.length;  }  [CE]  variable  result  is  already  defined  in  method  getCategoryIndex(Comparable)  [FE]          NullPointerException      [CONTEXT]        [BUGGY]  if(this.categoryKeys!=  null)  {  int  result  =  0;  int  result  =  this.categoryKeys.length;  }  [BUGGY]      for  (int  i  =  0;  i  <  this.categoryKeys.length;  i++)  {  if  (category.equals(this.categoryKeys[i]))  {  result  =  i;  break;  }  }  return  result;  }  [CLASS]  DefaultIntervalCategoryDataset  [METHOD]  getCategoryIndex  [RETURN_TYPE]  int  Comparable  category  	projects/Chart16/source/org/jfree/data/category/DefaultIntervalCategoryDataset.java	0.2886751345948129	573	573	8	replace	if(this.categoryKeys!=  null)  {  int  result  =  0;  int  result  =  this.categoryKeys.length;  }	  int    result    =    0;    int    result    =    this.categoryKeys.length;    	non-compiled	[CE]  variable  result  is  already  defined  in  method  getCategoryIndex(Comparable)	8	None	replace
26	[BUG]  [BUGGY]  if(this.categoryIndex!=  null)  {  int  result  =  0;  result  =  this.categoryIndex;  }  [CE]  cannot  find  symbol  categoryIndex  [FE]        NullPointerException      [CONTEXT]        [BUGGY]  if(this.categoryIndex!=  null)  {  int  result  =  0;  result  =  this.categoryIndex;  }  [BUGGY]      for  (int  i  =  0;  i  <  this.categoryKeys.length;  i++)  {  if  (category.equals(this.categoryKeys[i]))  {  result  =  i;  break;  }  }  return  result;  }  [CLASS]  DefaultIntervalCategoryDataset  [METHOD]  getCategoryIndex  [RETURN_TYPE]  int  Comparable  category  	projects/Chart16/source/org/jfree/data/category/DefaultIntervalCategoryDataset.java	0.2886751345948129	573	573	8	replace	if(this.categoryIndex!=  null)  {  int  result  =  0;  result  =  this.categoryIndex;  }	  int    result    =    0;    int    result    =    this.categoryIndex;    	non-compiled	[CE]  cannot  find  symbol  categoryIndex	18	None	replace
27	[BUG]  [BUGGY]  Comparable  category  =(Comparable)this.categoryKeys.get(index  *  1);  [CE]  variable  category  is  already  defined  in  method  getCategoryIndex(Comparable)  [FE]              NullPointerException      [CONTEXT]        [BUGGY]  Comparable  category  =(Comparable)this.categoryKeys.get(index  *  1);  [BUGGY]      int  result  =  -1;  for  (int  i  =  0;  i  <  this.categoryKeys.length;  i++)  {  if  (category.equals(this.categoryKeys[i]))  {  result  =  i;  break;  }  }  return  result;  }  [CLASS]  DefaultIntervalCategoryDataset  [METHOD]  getCategoryIndex  [RETURN_TYPE]  int  Comparable  category  	projects/Chart16/source/org/jfree/data/category/DefaultIntervalCategoryDataset.java	0.2886751345948129	573	573	8	replace	Comparable  category  =(Comparable)this.categoryKeys.get(index  *  1);	  Comparable    category    =(Comparable)this.categoryKeys.get(index    -    1);    	non-compiled	[CE]  variable  category  is  already  defined  in  method  getCategoryIndex(Comparable)	3	None	replace
28	[BUG]  [BUGGY]  Comparable  category  =(Comparable)this.categoryKeys.get(categoryIndex  -  1);  [CE]  variable  category  is  already  defined  in  method  getCategoryIndex(Comparable)  [FE]            NullPointerException      [CONTEXT]        [BUGGY]  Comparable  category  =(Comparable)this.categoryKeys.get(categoryIndex  -  1);  [BUGGY]      int  result  =  -1;  for  (int  i  =  0;  i  <  this.categoryKeys.length;  i++)  {  if  (category.equals(this.categoryKeys[i]))  {  result  =  i;  break;  }  }  return  result;  }  [CLASS]  DefaultIntervalCategoryDataset  [METHOD]  getCategoryIndex  [RETURN_TYPE]  int  Comparable  category  	projects/Chart16/source/org/jfree/data/category/DefaultIntervalCategoryDataset.java	0.2886751345948129	573	573	8	replace	Comparable  category  =(Comparable)this.categoryKeys.get(categoryIndex  -  1);	  Comparable    category    =(Comparable)this.categoryKeys.get(categoryIndex);    	non-compiled	[CE]  variable  category  is  already  defined  in  method  getCategoryIndex(Comparable)	5	None	replace
29	[BUG]  [BUGGY]  if(category!=  null)  {  int  result  =  0;  Comparable  category  =(Comparable)this.categoryKeys.get(category);  }  [CE]  variable  category  is  already  defined  in  method  getCategoryIndex(Comparable)  [FE]          NullPointerException      [CONTEXT]        [BUGGY]  if(category!=  null)  {  int  result  =  0;  Comparable  category  =(Comparable)this.categoryKeys.get(category);  }  [BUGGY]      for  (int  i  =  0;  i  <  this.categoryKeys.length;  i++)  {  if  (category.equals(this.categoryKeys[i]))  {  result  =  i;  break;  }  }  return  result;  }  [CLASS]  DefaultIntervalCategoryDataset  [METHOD]  getCategoryIndex  [RETURN_TYPE]  int  Comparable  category  	projects/Chart16/source/org/jfree/data/category/DefaultIntervalCategoryDataset.java	0.2886751345948129	573	573	8	replace	if(category!=  null)  {  int  result  =  0;  Comparable  category  =(Comparable)this.categoryKeys.get(category);  }	  int    result    =    0;    Comparable    category    =(Comparable)this.categoryKeys.get(category);    	non-compiled	[CE]  variable  category  is  already  defined  in  method  getCategoryIndex(Comparable)	14	None	replace
30	[BUG]  [BUGGY]  if(this.categoryIndex!=  null)  {  int  result  =  0;  result  =  getCategoryIndex();  }  [CE]  cannot  find  symbol  categoryIndex  [FE]          NullPointerException      [CONTEXT]        [BUGGY]  if(this.categoryIndex!=  null)  {  int  result  =  0;  result  =  getCategoryIndex();  }  [BUGGY]      for  (int  i  =  0;  i  <  this.categoryKeys.length;  i++)  {  if  (category.equals(this.categoryKeys[i]))  {  result  =  i;  break;  }  }  return  result;  }  [CLASS]  DefaultIntervalCategoryDataset  [METHOD]  getCategoryIndex  [RETURN_TYPE]  int  Comparable  category  	projects/Chart16/source/org/jfree/data/category/DefaultIntervalCategoryDataset.java	0.2886751345948129	573	573	8	replace	if(this.categoryIndex!=  null)  {  int  result  =  0;  result  =  getCategoryIndex();  }	  int    result    =    0;    int    result    =    getCategoryIndex();    	non-compiled	[CE]  cannot  find  symbol  categoryIndex	19	None	replace
31	[BUG]  [BUGGY]  int  result  =(this.categoryIndex  ==  null)?  0  :  this.categoryKeys.length  +  1;  [CE]  cannot  find  symbol  categoryIndex  [FE]            NullPointerException      [CONTEXT]        [BUGGY]  int  result  =(this.categoryIndex  ==  null)?  0  :  this.categoryKeys.length  +  1;  [BUGGY]      for  (int  i  =  0;  i  <  this.categoryKeys.length;  i++)  {  if  (category.equals(this.categoryKeys[i]))  {  result  =  i;  break;  }  }  return  result;  }  [CLASS]  DefaultIntervalCategoryDataset  [METHOD]  getCategoryIndex  [RETURN_TYPE]  int  Comparable  category  	projects/Chart16/source/org/jfree/data/category/DefaultIntervalCategoryDataset.java	0.2886751345948129	573	573	8	replace	int  result  =(this.categoryIndex  ==  null)?  0  :  this.categoryKeys.length  +  1;	  int    result    =(this.categoryIndex    ==    null)?    0    :    this.categoryIndex    +    1;    	non-compiled	[CE]  cannot  find  symbol  categoryIndex	1	None	replace
