bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number	this_action
11	[BUG]  [BUGGY]  return  isLineBreak(c.charValue(),  c.length);  [CE]  illegal  start  of  type  [FE]                      NoClassDefFoundError      [CONTEXT]      private  static  boolean  isLineBreak(final  Character  c)  {      [BUGGY]  return  isLineBreak(c.charValue(),  c.length);  [BUGGY]      }  [CLASS]  CSVFormat  Predefined  [METHOD]  isLineBreak  [RETURN_TYPE]  boolean  Character  c  [VARIABLES]  boolean  allowMissingColumnNames  ignoreEmptyLines  ignoreHeaderCase  ignoreSurroundingSpaces  skipHeaderRecord  Character  c  commentMarker  commentStart  escape  escapeCharacter  quoteChar  quoteCharacter  QuoteMode  quoteMode  char  c  delimiter  CSVFormat  DEFAULT  EXCEL  MYSQL  RFC4180  TDF  format  String  nullString  recordSeparator  String[]  header  headerComments  Predefined  Default  Excel  MySQL  RFC4180  TDF  long  serialVersionUID  	projects/Csv13/src/main/java/org/apache/commons/csv/CSVFormat.java	0.4343722427630694	342	342	10	replace	return  isLineBreak(c.charValue(),  c.length);	  return    isLineBreak(c.charValue());    	non-compiled	[CE]  illegal  start  of  type	13	None	replace
12	[BUG]  [BUGGY]  return  isLineBreak(c.charValue(),  true);  [CE]  illegal  start  of  type  [FE]                        NoClassDefFoundError      [CONTEXT]      private  static  boolean  isLineBreak(final  Character  c)  {      [BUGGY]  return  isLineBreak(c.charValue(),  true);  [BUGGY]      }  [CLASS]  CSVFormat  Predefined  [METHOD]  isLineBreak  [RETURN_TYPE]  boolean  Character  c  [VARIABLES]  boolean  allowMissingColumnNames  ignoreEmptyLines  ignoreHeaderCase  ignoreSurroundingSpaces  skipHeaderRecord  Character  c  commentMarker  commentStart  escape  escapeCharacter  quoteChar  quoteCharacter  QuoteMode  quoteMode  char  c  delimiter  CSVFormat  DEFAULT  EXCEL  MYSQL  RFC4180  TDF  format  String  nullString  recordSeparator  String[]  header  headerComments  Predefined  Default  Excel  MySQL  RFC4180  TDF  long  serialVersionUID  	projects/Csv13/src/main/java/org/apache/commons/csv/CSVFormat.java	0.4343722427630694	342	342	10	replace	return  isLineBreak(c.charValue(),  true);	  return    isLineBreak(c.charValue());    	non-compiled	[CE]  illegal  start  of  type	13	None	replace
13	[BUG]  [BUGGY]  ||  c.equals( "   "))  {  return  true;  }  [CE]  illegal  start  of  type  [FE]                  NoClassDefFoundError      [CONTEXT]      private  static  boolean  isLineBreak(final  Character  c)  {      [BUGGY]  ||  c.equals( "   "))  {  return  true;  }  [BUGGY]      }  [CLASS]  CSVFormat  Predefined  [METHOD]  isLineBreak  [RETURN_TYPE]  boolean  Character  c  [VARIABLES]  boolean  allowMissingColumnNames  ignoreEmptyLines  ignoreHeaderCase  ignoreSurroundingSpaces  skipHeaderRecord  Character  c  commentMarker  commentStart  escape  escapeCharacter  quoteChar  quoteCharacter  QuoteMode  quoteMode  char  c  delimiter  CSVFormat  DEFAULT  EXCEL  MYSQL  RFC4180  TDF  format  String  nullString  recordSeparator  String[]  header  headerComments  Predefined  Default  Excel  MySQL  RFC4180  TDF  long  serialVersionUID  	projects/Csv13/src/main/java/org/apache/commons/csv/CSVFormat.java	0.4343722427630694	342	342	10	replace	||  c.equals( "   "))  {  return  true;  }	  if(c.equals(   "   "))    {    return    true;    }    	non-compiled	[CE]  illegal  start  of  type	19	None	replace
14	[BUG]  [BUGGY]  return  c  ==  null  ||  isVarArgs(c.charValue());  [CE]  illegal  start  of  type  [FE]              NoClassDefFoundError      [CONTEXT]      private  static  boolean  isLineBreak(final  Character  c)  {      [BUGGY]  return  c  ==  null  ||  isVarArgs(c.charValue());  [BUGGY]      }  [CLASS]  CSVFormat  Predefined  [METHOD]  isLineBreak  [RETURN_TYPE]  boolean  Character  c  [VARIABLES]  boolean  allowMissingColumnNames  ignoreEmptyLines  ignoreHeaderCase  ignoreSurroundingSpaces  skipHeaderRecord  Character  c  commentMarker  commentStart  escape  escapeCharacter  quoteChar  quoteCharacter  QuoteMode  quoteMode  char  c  delimiter  CSVFormat  DEFAULT  EXCEL  MYSQL  RFC4180  TDF  format  String  nullString  recordSeparator  String[]  header  headerComments  Predefined  Default  Excel  MySQL  RFC4180  TDF  long  serialVersionUID  	projects/Csv13/src/main/java/org/apache/commons/csv/CSVFormat.java	0.4343722427630694	342	342	10	replace	return  c  ==  null  ||  isVarArgs(c.charValue());	  return    c!=    null    ||    isVarArgs(c.charValue());    	non-compiled	[CE]  illegal  start  of  type	11	None	replace
15	[BUG]  [BUGGY]  return  c!=  null  &&  ignoreEmptyLines(c.charValue());  [CE]  illegal  start  of  type  [FE]                NoClassDefFoundError      [CONTEXT]      private  static  boolean  isLineBreak(final  Character  c)  {      [BUGGY]  return  c!=  null  &&  ignoreEmptyLines(c.charValue());  [BUGGY]      }  [CLASS]  CSVFormat  Predefined  [METHOD]  isLineBreak  [RETURN_TYPE]  boolean  Character  c  [VARIABLES]  boolean  allowMissingColumnNames  ignoreEmptyLines  ignoreHeaderCase  ignoreSurroundingSpaces  skipHeaderRecord  Character  c  commentMarker  commentStart  escape  escapeCharacter  quoteChar  quoteCharacter  QuoteMode  quoteMode  char  c  delimiter  CSVFormat  DEFAULT  EXCEL  MYSQL  RFC4180  TDF  format  String  nullString  recordSeparator  String[]  header  headerComments  Predefined  Default  Excel  MySQL  RFC4180  TDF  long  serialVersionUID  	projects/Csv13/src/main/java/org/apache/commons/csv/CSVFormat.java	0.4343722427630694	342	342	10	replace	return  c!=  null  &&  ignoreEmptyLines(c.charValue());	  return    c!=    null    &&    ignoreSurroundingSpaces(c.charValue());    	non-compiled	[CE]  illegal  start  of  type	18	None	replace
16	[BUG]  [BUGGY]  return  c  ==  null  &&  ignoreSurroundingSpaces(c.charValue());  [CE]  illegal  start  of  type  [FE]                  NoClassDefFoundError      [CONTEXT]      private  static  boolean  isLineBreak(final  Character  c)  {      [BUGGY]  return  c  ==  null  &&  ignoreSurroundingSpaces(c.charValue());  [BUGGY]      }  [CLASS]  CSVFormat  Predefined  [METHOD]  isLineBreak  [RETURN_TYPE]  boolean  Character  c  [VARIABLES]  boolean  allowMissingColumnNames  ignoreEmptyLines  ignoreHeaderCase  ignoreSurroundingSpaces  skipHeaderRecord  Character  c  commentMarker  commentStart  escape  escapeCharacter  quoteChar  quoteCharacter  QuoteMode  quoteMode  char  c  delimiter  CSVFormat  DEFAULT  EXCEL  MYSQL  RFC4180  TDF  format  String  nullString  recordSeparator  String[]  header  headerComments  Predefined  Default  Excel  MySQL  RFC4180  TDF  long  serialVersionUID  	projects/Csv13/src/main/java/org/apache/commons/csv/CSVFormat.java	0.4343722427630694	342	342	10	replace	return  c  ==  null  &&  ignoreSurroundingSpaces(c.charValue());	  return    c!=    null    &&    ignoreSurroundingSpaces(c.charValue());    	non-compiled	[CE]  illegal  start  of  type	18	None	replace
17	[BUG]  [BUGGY]  return  c!=  null  ||  ignoreSurroundingSpaces(c.charValue());  [CE]  illegal  start  of  type  [FE]                    NoClassDefFoundError      [CONTEXT]      private  static  boolean  isLineBreak(final  Character  c)  {      [BUGGY]  return  c!=  null  ||  ignoreSurroundingSpaces(c.charValue());  [BUGGY]      }  [CLASS]  CSVFormat  Predefined  [METHOD]  isLineBreak  [RETURN_TYPE]  boolean  Character  c  [VARIABLES]  boolean  allowMissingColumnNames  ignoreEmptyLines  ignoreHeaderCase  ignoreSurroundingSpaces  skipHeaderRecord  Character  c  commentMarker  commentStart  escape  escapeCharacter  quoteChar  quoteCharacter  QuoteMode  quoteMode  char  c  delimiter  CSVFormat  DEFAULT  EXCEL  MYSQL  RFC4180  TDF  format  String  nullString  recordSeparator  String[]  header  headerComments  Predefined  Default  Excel  MySQL  RFC4180  TDF  long  serialVersionUID  	projects/Csv13/src/main/java/org/apache/commons/csv/CSVFormat.java	0.4343722427630694	342	342	10	replace	return  c!=  null  ||  ignoreSurroundingSpaces(c.charValue());	  return    c!=    null    &&    ignoreSurroundingSpaces(c.charValue());    	non-compiled	[CE]  illegal  start  of  type	18	None	replace
18	[BUG]  [BUGGY]  if(c!=  null)  {  if(!isLineBreak(c))  {  return  false;  }  [CE]  illegal  start  of  type  [FE]                    NoClassDefFoundError      [CONTEXT]      private  static  boolean  isLineBreak(final  Character  c)  {      [BUGGY]  if(c!=  null)  {  if(!isLineBreak(c))  {  return  false;  }  [BUGGY]      }  [CLASS]  CSVFormat  Predefined  [METHOD]  isLineBreak  [RETURN_TYPE]  boolean  Character  c  [VARIABLES]  boolean  allowMissingColumnNames  ignoreEmptyLines  ignoreHeaderCase  ignoreSurroundingSpaces  skipHeaderRecord  Character  c  commentMarker  commentStart  escape  escapeCharacter  quoteChar  quoteCharacter  QuoteMode  quoteMode  char  c  delimiter  CSVFormat  DEFAULT  EXCEL  MYSQL  RFC4180  TDF  format  String  nullString  recordSeparator  String[]  header  headerComments  Predefined  Default  Excel  MySQL  RFC4180  TDF  long  serialVersionUID  	projects/Csv13/src/main/java/org/apache/commons/csv/CSVFormat.java	0.4343722427630694	342	342	10	replace	if(c!=  null)  {  if(!isLineBreak(c))  {  return  false;  }	  if(c    ==    null)    {    if(!isLineBreak(c))    {    return    false;    }    	non-compiled	[CE]  illegal  start  of  type	3	None	replace
19	[BUG]  [BUGGY]  if(c  ==  null  ||!isLineBreak(c))  {  return  false;  }  [CE]  illegal  start  of  type  [FE]                      NoClassDefFoundError      [CONTEXT]      private  static  boolean  isLineBreak(final  Character  c)  {      [BUGGY]  if(c  ==  null  ||!isLineBreak(c))  {  return  false;  }  [BUGGY]      }  [CLASS]  CSVFormat  Predefined  [METHOD]  isLineBreak  [RETURN_TYPE]  boolean  Character  c  [VARIABLES]  boolean  allowMissingColumnNames  ignoreEmptyLines  ignoreHeaderCase  ignoreSurroundingSpaces  skipHeaderRecord  Character  c  commentMarker  commentStart  escape  escapeCharacter  quoteChar  quoteCharacter  QuoteMode  quoteMode  char  c  delimiter  CSVFormat  DEFAULT  EXCEL  MYSQL  RFC4180  TDF  format  String  nullString  recordSeparator  String[]  header  headerComments  Predefined  Default  Excel  MySQL  RFC4180  TDF  long  serialVersionUID  	projects/Csv13/src/main/java/org/apache/commons/csv/CSVFormat.java	0.4343722427630694	342	342	10	replace	if(c  ==  null  ||!isLineBreak(c))  {  return  false;  }	  if(c    ==    null)    {    if(!isLineBreak(c))    {    return    false;    }    	non-compiled	[CE]  illegal  start  of  type	3	None	replace
20	[BUG]  [BUGGY]  if(c  ==  null)  {  if(isLineBreak(c))  {  return  false;  }  [CE]  illegal  start  of  type  [FE]                        NoClassDefFoundError      [CONTEXT]      private  static  boolean  isLineBreak(final  Character  c)  {      [BUGGY]  if(c  ==  null)  {  if(isLineBreak(c))  {  return  false;  }  [BUGGY]      }  [CLASS]  CSVFormat  Predefined  [METHOD]  isLineBreak  [RETURN_TYPE]  boolean  Character  c  [VARIABLES]  boolean  allowMissingColumnNames  ignoreEmptyLines  ignoreHeaderCase  ignoreSurroundingSpaces  skipHeaderRecord  Character  c  commentMarker  commentStart  escape  escapeCharacter  quoteChar  quoteCharacter  QuoteMode  quoteMode  char  c  delimiter  CSVFormat  DEFAULT  EXCEL  MYSQL  RFC4180  TDF  format  String  nullString  recordSeparator  String[]  header  headerComments  Predefined  Default  Excel  MySQL  RFC4180  TDF  long  serialVersionUID  	projects/Csv13/src/main/java/org/apache/commons/csv/CSVFormat.java	0.4343722427630694	342	342	10	replace	if(c  ==  null)  {  if(isLineBreak(c))  {  return  false;  }	  if(c    ==    null)    {    if(!isLineBreak(c))    {    return    false;    }    	non-compiled	[CE]  illegal  start  of  type	3	None	replace
21	[BUG]  [BUGGY]  return  isLineBreak(c.charAt(0),  c.length);  [CE]  illegal  start  of  type  [FE]                      NoClassDefFoundError      [CONTEXT]      private  static  boolean  isLineBreak(final  Character  c)  {      [BUGGY]  return  isLineBreak(c.charAt(0),  c.length);  [BUGGY]      }  [CLASS]  CSVFormat  Predefined  [METHOD]  isLineBreak  [RETURN_TYPE]  boolean  Character  c  [VARIABLES]  boolean  allowMissingColumnNames  ignoreEmptyLines  ignoreHeaderCase  ignoreSurroundingSpaces  skipHeaderRecord  Character  c  commentMarker  commentStart  escape  escapeCharacter  quoteChar  quoteCharacter  QuoteMode  quoteMode  char  c  delimiter  CSVFormat  DEFAULT  EXCEL  MYSQL  RFC4180  TDF  format  String  nullString  recordSeparator  String[]  header  headerComments  Predefined  Default  Excel  MySQL  RFC4180  TDF  long  serialVersionUID  	projects/Csv13/src/main/java/org/apache/commons/csv/CSVFormat.java	0.4343722427630694	342	342	10	replace	return  isLineBreak(c.charAt(0),  c.length);	  return    isLineBreak(c.charAt(0));    	non-compiled	[CE]  illegal  start  of  type	4	None	replace
22	[BUG]  [BUGGY]  return  isLineBreak(c.charAt(0),  c.charAt(0));  [CE]  illegal  start  of  type  [FE]                        NoClassDefFoundError      [CONTEXT]      private  static  boolean  isLineBreak(final  Character  c)  {      [BUGGY]  return  isLineBreak(c.charAt(0),  c.charAt(0));  [BUGGY]      }  [CLASS]  CSVFormat  Predefined  [METHOD]  isLineBreak  [RETURN_TYPE]  boolean  Character  c  [VARIABLES]  boolean  allowMissingColumnNames  ignoreEmptyLines  ignoreHeaderCase  ignoreSurroundingSpaces  skipHeaderRecord  Character  c  commentMarker  commentStart  escape  escapeCharacter  quoteChar  quoteCharacter  QuoteMode  quoteMode  char  c  delimiter  CSVFormat  DEFAULT  EXCEL  MYSQL  RFC4180  TDF  format  String  nullString  recordSeparator  String[]  header  headerComments  Predefined  Default  Excel  MySQL  RFC4180  TDF  long  serialVersionUID  	projects/Csv13/src/main/java/org/apache/commons/csv/CSVFormat.java	0.4343722427630694	342	342	10	replace	return  isLineBreak(c.charAt(0),  c.charAt(0));	  return    isLineBreak(c.charAt(0));    	non-compiled	[CE]  illegal  start  of  type	4	None	replace
23	[BUG]  [BUGGY]  return  isLineBreak(c.charAt(0),  true);  [CE]  illegal  start  of  type  [FE]                          NoClassDefFoundError      [CONTEXT]      private  static  boolean  isLineBreak(final  Character  c)  {      [BUGGY]  return  isLineBreak(c.charAt(0),  true);  [BUGGY]      }  [CLASS]  CSVFormat  Predefined  [METHOD]  isLineBreak  [RETURN_TYPE]  boolean  Character  c  [VARIABLES]  boolean  allowMissingColumnNames  ignoreEmptyLines  ignoreHeaderCase  ignoreSurroundingSpaces  skipHeaderRecord  Character  c  commentMarker  commentStart  escape  escapeCharacter  quoteChar  quoteCharacter  QuoteMode  quoteMode  char  c  delimiter  CSVFormat  DEFAULT  EXCEL  MYSQL  RFC4180  TDF  format  String  nullString  recordSeparator  String[]  header  headerComments  Predefined  Default  Excel  MySQL  RFC4180  TDF  long  serialVersionUID  	projects/Csv13/src/main/java/org/apache/commons/csv/CSVFormat.java	0.4343722427630694	342	342	10	replace	return  isLineBreak(c.charAt(0),  true);	  return    isLineBreak(c.charAt(0));    	non-compiled	[CE]  illegal  start  of  type	4	None	replace
24	[BUG]  [BUGGY]  return  c  ==  null  &&  isLabelBreak(c.charValue());  [CE]  illegal  start  of  type  [FE]                NoClassDefFoundError      [CONTEXT]      private  static  boolean  isLineBreak(final  Character  c)  {      [BUGGY]  return  c  ==  null  &&  isLabelBreak(c.charValue());  [BUGGY]      }  [CLASS]  CSVFormat  Predefined  [METHOD]  isLineBreak  [RETURN_TYPE]  boolean  Character  c  [VARIABLES]  boolean  allowMissingColumnNames  ignoreEmptyLines  ignoreHeaderCase  ignoreSurroundingSpaces  skipHeaderRecord  Character  c  commentMarker  commentStart  escape  escapeCharacter  quoteChar  quoteCharacter  QuoteMode  quoteMode  char  c  delimiter  CSVFormat  DEFAULT  EXCEL  MYSQL  RFC4180  TDF  format  String  nullString  recordSeparator  String[]  header  headerComments  Predefined  Default  Excel  MySQL  RFC4180  TDF  long  serialVersionUID  	projects/Csv13/src/main/java/org/apache/commons/csv/CSVFormat.java	0.4343722427630694	342	342	10	replace	return  c  ==  null  &&  isLabelBreak(c.charValue());	  return    c!=    null    &&    isLabelBreak(c.charValue());    	non-compiled	[CE]  illegal  start  of  type	14	None	replace
