bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number	this_action
11	[BUG]  [BUGGY]  closed  =  true;  }  else  if(input!=  null)  {  closed  =  true;  input  =  new  ArArchiveInputStream(input);  input  =  new  ArArchiveInputStream(input);  }  [CE]  illegal  start  of  type  [FE]    AssertionFailedError  [CONTEXT]  public  ArArchiveInputStream(  final  InputStream  pInput  )  {  input  =  pInput;  [BUGGY]  closed  =  true;  }  else  if(input!=  null)  {  closed  =  true;  input  =  new  ArArchiveInputStream(input);  input  =  new  ArArchiveInputStream(input);  }  [BUGGY]  }  [CLASS]  ArArchiveInputStream  [METHOD]  <init>  [RETURN_TYPE]  InputStream)  InputStream  pInput  [VARIABLES]  boolean  closed  InputStream  input  pInput  long  offset  	projects/Compress2/src/main/java/org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java	0.7071067811865475	49	49	1	replace	closed  =  true;  }  else  if(input!=  null)  {  closed  =  true;  input  =  new  ArArchiveInputStream(input);  input  =  new  ArArchiveInputStream(input);  }	closed  =  false;  	non-compiled	[CE]  illegal  start  of  type	9	None	replace
12	[BUG]  [BUGGY]  closed  =  true;  }  else  if(input!=  null)  {  closed  =  true;  input  =  new  ArArchiveInputStream(input);  input.close();  }  [CE]  illegal  start  of  type  [FE]      AssertionFailedError  [CONTEXT]  public  ArArchiveInputStream(  final  InputStream  pInput  )  {  input  =  pInput;  [BUGGY]  closed  =  true;  }  else  if(input!=  null)  {  closed  =  true;  input  =  new  ArArchiveInputStream(input);  input.close();  }  [BUGGY]  }  [CLASS]  ArArchiveInputStream  [METHOD]  <init>  [RETURN_TYPE]  InputStream)  InputStream  pInput  [VARIABLES]  boolean  closed  InputStream  input  pInput  long  offset  	projects/Compress2/src/main/java/org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java	0.7071067811865475	49	49	1	replace	closed  =  true;  }  else  if(input!=  null)  {  closed  =  true;  input  =  new  ArArchiveInputStream(input);  input.close();  }	closed  =  false;  	non-compiled	[CE]  illegal  start  of  type	9	None	replace
13	[BUG]  [BUGGY]  closed  =  true;  }  else  if(input!=  null)  {  input  =  new  ArArchiveInputStream(input);  input  =  new  ArArchiveInputStream(input);  }  [CE]  illegal  start  of  type  [FE]        AssertionFailedError  [CONTEXT]  public  ArArchiveInputStream(  final  InputStream  pInput  )  {  input  =  pInput;  [BUGGY]  closed  =  true;  }  else  if(input!=  null)  {  input  =  new  ArArchiveInputStream(input);  input  =  new  ArArchiveInputStream(input);  }  [BUGGY]  }  [CLASS]  ArArchiveInputStream  [METHOD]  <init>  [RETURN_TYPE]  InputStream)  InputStream  pInput  [VARIABLES]  boolean  closed  InputStream  input  pInput  long  offset  	projects/Compress2/src/main/java/org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java	0.7071067811865475	49	49	1	replace	closed  =  true;  }  else  if(input!=  null)  {  input  =  new  ArArchiveInputStream(input);  input  =  new  ArArchiveInputStream(input);  }	closed  =  false;  	non-compiled	[CE]  illegal  start  of  type	9	None	replace
14	[BUG]  [BUGGY]  closed  =  true;  }  else  if(input!=  null)  {  closed  =  true;  input  =  new  ArArchiveInputStream(input);  input  =  new  ArArchiveInputStream();  }  [CE]  illegal  start  of  type  [FE]          AssertionFailedError  [CONTEXT]  public  ArArchiveInputStream(  final  InputStream  pInput  )  {  input  =  pInput;  [BUGGY]  closed  =  true;  }  else  if(input!=  null)  {  closed  =  true;  input  =  new  ArArchiveInputStream(input);  input  =  new  ArArchiveInputStream();  }  [BUGGY]  }  [CLASS]  ArArchiveInputStream  [METHOD]  <init>  [RETURN_TYPE]  InputStream)  InputStream  pInput  [VARIABLES]  boolean  closed  InputStream  input  pInput  long  offset  	projects/Compress2/src/main/java/org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java	0.7071067811865475	49	49	1	replace	closed  =  true;  }  else  if(input!=  null)  {  closed  =  true;  input  =  new  ArArchiveInputStream(input);  input  =  new  ArArchiveInputStream();  }	closed  =  false;  	non-compiled	[CE]  illegal  start  of  type	9	None	replace
15	[BUG]  [BUGGY]  closed  =  true;  }  else  if(input!=  null)  {  closed  =  true;  input  =  new  ArArchiveInputStream(input);  input  =  new  ArArchiveInputStream(pInput);  }  [CE]  illegal  start  of  type  [FE]            AssertionFailedError  [CONTEXT]  public  ArArchiveInputStream(  final  InputStream  pInput  )  {  input  =  pInput;  [BUGGY]  closed  =  true;  }  else  if(input!=  null)  {  closed  =  true;  input  =  new  ArArchiveInputStream(input);  input  =  new  ArArchiveInputStream(pInput);  }  [BUGGY]  }  [CLASS]  ArArchiveInputStream  [METHOD]  <init>  [RETURN_TYPE]  InputStream)  InputStream  pInput  [VARIABLES]  boolean  closed  InputStream  input  pInput  long  offset  	projects/Compress2/src/main/java/org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java	0.7071067811865475	49	49	1	replace	closed  =  true;  }  else  if(input!=  null)  {  closed  =  true;  input  =  new  ArArchiveInputStream(input);  input  =  new  ArArchiveInputStream(pInput);  }	closed  =  false;  	non-compiled	[CE]  illegal  start  of  type	9	None	replace
16	[BUG]  [BUGGY]  closed  =  true;  }  else  if(input!=  null)  {  closed  =  true;  input  =  new  ArArchiveInputStream(input);  input  =  new  ARRAYInputStream(input);  }  [CE]  illegal  start  of  type  [FE]              AssertionFailedError  [CONTEXT]  public  ArArchiveInputStream(  final  InputStream  pInput  )  {  input  =  pInput;  [BUGGY]  closed  =  true;  }  else  if(input!=  null)  {  closed  =  true;  input  =  new  ArArchiveInputStream(input);  input  =  new  ARRAYInputStream(input);  }  [BUGGY]  }  [CLASS]  ArArchiveInputStream  [METHOD]  <init>  [RETURN_TYPE]  InputStream)  InputStream  pInput  [VARIABLES]  boolean  closed  InputStream  input  pInput  long  offset  	projects/Compress2/src/main/java/org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java	0.7071067811865475	49	49	1	replace	closed  =  true;  }  else  if(input!=  null)  {  closed  =  true;  input  =  new  ArArchiveInputStream(input);  input  =  new  ARRAYInputStream(input);  }	closed  =  false;  	non-compiled	[CE]  illegal  start  of  type	9	None	replace
17	[BUG]  [BUGGY]  closed  =  true;  }  else  if(input!=  null)  {  input  =  new  ArArchiveInputStream(input);  input  =  new  ARRAYInputStream(input);  input.close();  }  [CE]  illegal  start  of  type  [FE]    AssertionFailedError  [CONTEXT]  public  ArArchiveInputStream(  final  InputStream  pInput  )  {  input  =  pInput;  [BUGGY]  closed  =  true;  }  else  if(input!=  null)  {  input  =  new  ArArchiveInputStream(input);  input  =  new  ARRAYInputStream(input);  input.close();  }  [BUGGY]  }  [CLASS]  ArArchiveInputStream  [METHOD]  <init>  [RETURN_TYPE]  InputStream)  InputStream  pInput  [VARIABLES]  boolean  closed  InputStream  input  pInput  long  offset  	projects/Compress2/src/main/java/org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java	0.7071067811865475	49	49	1	replace	closed  =  true;  }  else  if(input!=  null)  {  input  =  new  ArArchiveInputStream(input);  input  =  new  ARRAYInputStream(input);  input.close();  }	closed  =  false;  	non-compiled	[CE]  illegal  start  of  type	9	None	replace
18	[BUG]  [BUGGY]  closed  =  true;  }  else  if(input  ==  null)  {  input  =  new  ArArchiveInputStream(input);  input  =  new  ARRAYInputStream(input);  input.close();  }  [CE]  illegal  start  of  type  [FE]      AssertionFailedError  [CONTEXT]  public  ArArchiveInputStream(  final  InputStream  pInput  )  {  input  =  pInput;  [BUGGY]  closed  =  true;  }  else  if(input  ==  null)  {  input  =  new  ArArchiveInputStream(input);  input  =  new  ARRAYInputStream(input);  input.close();  }  [BUGGY]  }  [CLASS]  ArArchiveInputStream  [METHOD]  <init>  [RETURN_TYPE]  InputStream)  InputStream  pInput  [VARIABLES]  boolean  closed  InputStream  input  pInput  long  offset  	projects/Compress2/src/main/java/org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java	0.7071067811865475	49	49	1	replace	closed  =  true;  }  else  if(input  ==  null)  {  input  =  new  ArArchiveInputStream(input);  input  =  new  ARRAYInputStream(input);  input.close();  }	closed  =  false;  	non-compiled	[CE]  illegal  start  of  type	9	None	replace
19	[BUG]  [BUGGY]  closed  =  true;  }  else  if(input!=  null)  {  input  =  new  ArArchiveInputStream(input);  input.close();  }  [CE]  illegal  start  of  type  [FE]        AssertionFailedError  [CONTEXT]  public  ArArchiveInputStream(  final  InputStream  pInput  )  {  input  =  pInput;  [BUGGY]  closed  =  true;  }  else  if(input!=  null)  {  input  =  new  ArArchiveInputStream(input);  input.close();  }  [BUGGY]  }  [CLASS]  ArArchiveInputStream  [METHOD]  <init>  [RETURN_TYPE]  InputStream)  InputStream  pInput  [VARIABLES]  boolean  closed  InputStream  input  pInput  long  offset  	projects/Compress2/src/main/java/org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java	0.7071067811865475	49	49	1	replace	closed  =  true;  }  else  if(input!=  null)  {  input  =  new  ArArchiveInputStream(input);  input.close();  }	closed  =  false;  	non-compiled	[CE]  illegal  start  of  type	9	None	replace
20	[BUG]  [BUGGY]  closed  =  true;  }  else  if(input  ==  null)  {  input  =  new  ArArchiveInputStream(input);  input.close();  }  [CE]  illegal  start  of  type  [FE]          AssertionFailedError  [CONTEXT]  public  ArArchiveInputStream(  final  InputStream  pInput  )  {  input  =  pInput;  [BUGGY]  closed  =  true;  }  else  if(input  ==  null)  {  input  =  new  ArArchiveInputStream(input);  input.close();  }  [BUGGY]  }  [CLASS]  ArArchiveInputStream  [METHOD]  <init>  [RETURN_TYPE]  InputStream)  InputStream  pInput  [VARIABLES]  boolean  closed  InputStream  input  pInput  long  offset  	projects/Compress2/src/main/java/org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java	0.7071067811865475	49	49	1	replace	closed  =  true;  }  else  if(input  ==  null)  {  input  =  new  ArArchiveInputStream(input);  input.close();  }	closed  =  false;  	non-compiled	[CE]  illegal  start  of  type	9	None	replace
21	[BUG]  [BUGGY]  closed  =  true;  }  else  if(input!=  null)  {  input  =  new  ArArchiveInputStream(input);  input  =  new  ARRAYInputStream(input);  }  [CE]  illegal  start  of  type  [FE]            AssertionFailedError  [CONTEXT]  public  ArArchiveInputStream(  final  InputStream  pInput  )  {  input  =  pInput;  [BUGGY]  closed  =  true;  }  else  if(input!=  null)  {  input  =  new  ArArchiveInputStream(input);  input  =  new  ARRAYInputStream(input);  }  [BUGGY]  }  [CLASS]  ArArchiveInputStream  [METHOD]  <init>  [RETURN_TYPE]  InputStream)  InputStream  pInput  [VARIABLES]  boolean  closed  InputStream  input  pInput  long  offset  	projects/Compress2/src/main/java/org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java	0.7071067811865475	49	49	1	replace	closed  =  true;  }  else  if(input!=  null)  {  input  =  new  ArArchiveInputStream(input);  input  =  new  ARRAYInputStream(input);  }	closed  =  false;  	non-compiled	[CE]  illegal  start  of  type	9	None	replace
22	[BUG]  [BUGGY]  closed  =  true;  }  else  if(input!=  null)  {  input  =  new  ArArchiveInputStream(input);  input  =  new  ARRAYInputStream(input,  offset,  offset  +  1);  }  [CE]  illegal  start  of  type  [FE]              AssertionFailedError  [CONTEXT]  public  ArArchiveInputStream(  final  InputStream  pInput  )  {  input  =  pInput;  [BUGGY]  closed  =  true;  }  else  if(input!=  null)  {  input  =  new  ArArchiveInputStream(input);  input  =  new  ARRAYInputStream(input,  offset,  offset  +  1);  }  [BUGGY]  }  [CLASS]  ArArchiveInputStream  [METHOD]  <init>  [RETURN_TYPE]  InputStream)  InputStream  pInput  [VARIABLES]  boolean  closed  InputStream  input  pInput  long  offset  	projects/Compress2/src/main/java/org/apache/commons/compress/archivers/ar/ArArchiveInputStream.java	0.7071067811865475	49	49	1	replace	closed  =  true;  }  else  if(input!=  null)  {  input  =  new  ArArchiveInputStream(input);  input  =  new  ARRAYInputStream(input,  offset,  offset  +  1);  }	closed  =  false;  	non-compiled	[CE]  illegal  start  of  type	9	None	replace
