bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number	this_action
26	[BUG]  [BUGGY]  public  long  defaultDescPad  =  DEFAULT_DESC_PAD  +  1L;  [CE]  <identifier>  expected  [FE]                  RuntimeException      [CONTEXT]        [BUGGY]  public  long  defaultDescPad  =  DEFAULT_DESC_PAD  +  1L;  [BUGGY]        [CLASS]  HelpFormatter  OptionComparator  [VARIABLES]  	projects/Cli23/src/java/org/apache/commons/cli/HelpFormatter.java	1.0	88	88	2	replace	public  long  defaultDescPad  =  DEFAULT_DESC_PAD  +  1L;	  public    long    defaultDescPad    =    DEFAULT_DESC_PAD    +    1;    	non-compiled	[CE]  <identifier>  expected	18	None	replace
27	[BUG]  [BUGGY]  public  long  defaultDescPad  =  DEFAULT_DESC_PAD  /  1;  [CE]  <identifier>  expected  [FE]                    RuntimeException      [CONTEXT]        [BUGGY]  public  long  defaultDescPad  =  DEFAULT_DESC_PAD  /  1;  [BUGGY]        [CLASS]  HelpFormatter  OptionComparator  [VARIABLES]  	projects/Cli23/src/java/org/apache/commons/cli/HelpFormatter.java	1.0	88	88	2	replace	public  long  defaultDescPad  =  DEFAULT_DESC_PAD  /  1;	  public    long    defaultDescPad    =    DEFAULT_DESC_PAD    +    1;    	non-compiled	[CE]  <identifier>  expected	18	None	replace
28	[BUG]  [BUGGY]  public  long  defaultDescPad  =  DEFAULT_DESC_PAD  *  1;  [CE]  <identifier>  expected  [FE]                      RuntimeException      [CONTEXT]        [BUGGY]  public  long  defaultDescPad  =  DEFAULT_DESC_PAD  *  1;  [BUGGY]        [CLASS]  HelpFormatter  OptionComparator  [VARIABLES]  	projects/Cli23/src/java/org/apache/commons/cli/HelpFormatter.java	1.0	88	88	2	replace	public  long  defaultDescPad  =  DEFAULT_DESC_PAD  *  1;	  public    long    defaultDescPad    =    DEFAULT_DESC_PAD    +    1;    	non-compiled	[CE]  <identifier>  expected	18	None	replace
29	[BUG]  [BUGGY]  this.identifiers  =  Collections.EMPTY_LIST;  [CE]  <identifier>  expected  [FE]                      RuntimeException      [CONTEXT]        [BUGGY]  this.identifiers  =  Collections.EMPTY_LIST;  [BUGGY]        [CLASS]  HelpFormatter  OptionComparator  [VARIABLES]  	projects/Cli23/src/java/org/apache/commons/cli/HelpFormatter.java	1.0	88	88	2	replace	this.identifiers  =  Collections.EMPTY_LIST;	  this.identifiers    =    Collections.emptyList();    	non-compiled	[CE]  <identifier>  expected	72	None	replace
30	[BUG]  [BUGGY]  this.identifiers  =  Lists.newArrayList();  [CE]  <identifier>  expected  [FE]                        RuntimeException      [CONTEXT]        [BUGGY]  this.identifiers  =  Lists.newArrayList();  [BUGGY]        [CLASS]  HelpFormatter  OptionComparator  [VARIABLES]  	projects/Cli23/src/java/org/apache/commons/cli/HelpFormatter.java	1.0	88	88	2	replace	this.identifiers  =  Lists.newArrayList();	  this.identifiers    =    Collections.emptyList();    	non-compiled	[CE]  <identifier>  expected	72	None	replace
31	[BUG]  [BUGGY]  defaultDescPad  =  System.currentTimeMillis()  +  1;  [CE]  <identifier>  expected  [FE]                  RuntimeException      [CONTEXT]        [BUGGY]  defaultDescPad  =  System.currentTimeMillis()  +  1;  [BUGGY]      public  int  defaultDescPad  =  DEFAULT_DESC_PAD;  [CLASS]  HelpFormatter  OptionComparator  [VARIABLES]  	projects/Cli23/src/java/org/apache/commons/cli/HelpFormatter.java	1.0	88	88	2	replace	defaultDescPad  =  System.currentTimeMillis()  +  1;	  defaultDescPad    =    System.currentTimeMillis();    	non-compiled	[CE]  <identifier>  expected	15	None	replace
32	[BUG]  [BUGGY]  Preconditions.checkState(this.defaultDescPad!=  1);  [CE]  <identifier>  expected  [FE]                  RuntimeException      [CONTEXT]        [BUGGY]  Preconditions.checkState(this.defaultDescPad!=  1);  [BUGGY]      public  int  defaultDescPad  =  DEFAULT_DESC_PAD;  [CLASS]  HelpFormatter  OptionComparator  [VARIABLES]  	projects/Cli23/src/java/org/apache/commons/cli/HelpFormatter.java	1.0	88	88	2	replace	Preconditions.checkState(this.defaultDescPad!=  1);	  Preconditions.checkState(this.defaultDescPad!=    0);    	non-compiled	[CE]  <identifier>  expected	43	None	replace
33	[BUG]  [BUGGY]  return  new  HelpFormatterBuilder( "  <  identifier> ").append( "  <  identifier> ");  [CE]  <identifier>  expected  [FE]                      RuntimeException      [CONTEXT]        [BUGGY]  return  new  HelpFormatterBuilder( "  <  identifier> ").append( "  <  identifier> ");  [BUGGY]        [CLASS]  HelpFormatter  OptionComparator  [VARIABLES]  	projects/Cli23/src/java/org/apache/commons/cli/HelpFormatter.java	1.0	88	88	2	replace	return  new  HelpFormatterBuilder( "  <  identifier> ").append( "  <  identifier> ");	  return    new    HelpFormatterBuilder().append(   "    <    identifier>   ");    	non-compiled	[CE]  <identifier>  expected	56	None	replace
34	[BUG]  [BUGGY]  return  new  HelpFormatterBuilder().toString().append( "  <  identifier> ");  [CE]  <identifier>  expected  [FE]                        RuntimeException      [CONTEXT]        [BUGGY]  return  new  HelpFormatterBuilder().toString().append( "  <  identifier> ");  [BUGGY]        [CLASS]  HelpFormatter  OptionComparator  [VARIABLES]  	projects/Cli23/src/java/org/apache/commons/cli/HelpFormatter.java	1.0	88	88	2	replace	return  new  HelpFormatterBuilder().toString().append( "  <  identifier> ");	  return    new    HelpFormatterBuilder().append(   "    <    identifier>   ");    	non-compiled	[CE]  <identifier>  expected	56	None	replace
35	[BUG]  [BUGGY]  return  new  HelpFormatterBuilder( "  <  identifier> ");  [CE]  <identifier>  expected  [FE]                          RuntimeException      [CONTEXT]        [BUGGY]  return  new  HelpFormatterBuilder( "  <  identifier> ");  [BUGGY]        [CLASS]  HelpFormatter  OptionComparator  [VARIABLES]  	projects/Cli23/src/java/org/apache/commons/cli/HelpFormatter.java	1.0	88	88	2	replace	return  new  HelpFormatterBuilder( "  <  identifier> ");	  return    new    HelpFormatterBuilder().append(   "    <    identifier>   ");    	non-compiled	[CE]  <identifier>  expected	56	None	replace
36	[BUG]  [BUGGY]  public  String  defaultDescPad  =   "DEFAULT_DESC_PAD ";  [CE]  <identifier>  expected  [FE]            RuntimeException      [CONTEXT]        [BUGGY]  public  String  defaultDescPad  =   "DEFAULT_DESC_PAD ";  [BUGGY]        [CLASS]  HelpFormatter  OptionComparator  [VARIABLES]  	projects/Cli23/src/java/org/apache/commons/cli/HelpFormatter.java	1.0	88	88	2	replace	public  String  defaultDescPad  =   "DEFAULT_DESC_PAD ";	  public    String    defaultDescPad    =   "DEFAULT_DESC_PAD;    	non-compiled	[CE]  <identifier>  expected	77	None	replace
37	[BUG]  [BUGGY]  public  String  defaultDescPad  =   "DEFAULT_DESC_PAD "  +  System.identityHashCode(this);  [CE]  <identifier>  expected  [FE]              RuntimeException      [CONTEXT]        [BUGGY]  public  String  defaultDescPad  =   "DEFAULT_DESC_PAD "  +  System.identityHashCode(this);  [BUGGY]        [CLASS]  HelpFormatter  OptionComparator  [VARIABLES]  	projects/Cli23/src/java/org/apache/commons/cli/HelpFormatter.java	1.0	88	88	2	replace	public  String  defaultDescPad  =   "DEFAULT_DESC_PAD "  +  System.identityHashCode(this);	  public    String    defaultDescPad    =   "DEFAULT_DESC_PAD;    	non-compiled	[CE]  <identifier>  expected	77	None	replace
38	[BUG]  [BUGGY]  final  public  String  defaultDescPad  =  DEFAULT_DESC_PAD;  [CE]  <identifier>  expected  [FE]                RuntimeException      [CONTEXT]        [BUGGY]  final  public  String  defaultDescPad  =  DEFAULT_DESC_PAD;  [BUGGY]        [CLASS]  HelpFormatter  OptionComparator  [VARIABLES]  	projects/Cli23/src/java/org/apache/commons/cli/HelpFormatter.java	1.0	88	88	2	replace	final  public  String  defaultDescPad  =  DEFAULT_DESC_PAD;	  Public    String    defaultDescPad    =    DEFAULT_DESC_PAD;    	non-compiled	[CE]  <identifier>  expected	10	None	replace
39	[BUG]  [BUGGY]  public  String  defaultDescPad  =  null;  [CE]  <identifier>  expected  [FE]                  RuntimeException      [CONTEXT]        [BUGGY]  public  String  defaultDescPad  =  null;  [BUGGY]        [CLASS]  HelpFormatter  OptionComparator  [VARIABLES]  	projects/Cli23/src/java/org/apache/commons/cli/HelpFormatter.java	1.0	88	88	2	replace	public  String  defaultDescPad  =  null;	  Public    String    defaultDescPad    =    DEFAULT_DESC_PAD;    	non-compiled	[CE]  <identifier>  expected	10	None	replace
40	[BUG]  [BUGGY]  OptionComparator.this.defaultDescPad  =  0;  [CE]  <identifier>  expected  [FE]                RuntimeException      [CONTEXT]        [BUGGY]  OptionComparator.this.defaultDescPad  =  0;  [BUGGY]      public  int  defaultDescPad  =  DEFAULT_DESC_PAD;  [CLASS]  HelpFormatter  OptionComparator  [VARIABLES]  	projects/Cli23/src/java/org/apache/commons/cli/HelpFormatter.java	1.0	88	88	2	replace	OptionComparator.this.defaultDescPad  =  0;	  OptionComparator.this.defaultDescPad    =    DEFAULT_DEC_PAD;    	non-compiled	[CE]  <identifier>  expected	2	None	replace
41	[BUG]  [BUGGY]  public  int  defaultDescPad  =  3;  [CE]  <identifier>  expected  [FE]                RuntimeException      [CONTEXT]        [BUGGY]  public  int  defaultDescPad  =  3;  [BUGGY]        [CLASS]  HelpFormatter  OptionComparator  [VARIABLES]  	projects/Cli23/src/java/org/apache/commons/cli/HelpFormatter.java	1.0	88	88	2	replace	public  int  defaultDescPad  =  3;	  public    int    defaultDescPad    =    2;    	non-compiled	[CE]  <identifier>  expected	40	None	replace
42	[BUG]  [BUGGY]  public  double  defaultDescPad  =  2;  [CE]  <identifier>  expected  [FE]                  RuntimeException      [CONTEXT]        [BUGGY]  public  double  defaultDescPad  =  2;  [BUGGY]        [CLASS]  HelpFormatter  OptionComparator  [VARIABLES]  	projects/Cli23/src/java/org/apache/commons/cli/HelpFormatter.java	1.0	88	88	2	replace	public  double  defaultDescPad  =  2;	  public    double    defaultDescPad    =    1;    	non-compiled	[CE]  <identifier>  expected	41	None	replace
43	[BUG]  [BUGGY]  public  double  defaultDescPad  =  1L;  [CE]  <identifier>  expected  [FE]                    RuntimeException      [CONTEXT]        [BUGGY]  public  double  defaultDescPad  =  1L;  [BUGGY]        [CLASS]  HelpFormatter  OptionComparator  [VARIABLES]  	projects/Cli23/src/java/org/apache/commons/cli/HelpFormatter.java	1.0	88	88	2	replace	public  double  defaultDescPad  =  1L;	  public    double    defaultDescPad    =    1;    	non-compiled	[CE]  <identifier>  expected	41	None	replace
44	[BUG]  [BUGGY]  public  int  defaultDescPad  =  System.identityHashCode(DEFAULT_DESC_PAD);  [CE]  <identifier>  expected  [FE]              RuntimeException      [CONTEXT]        [BUGGY]  public  int  defaultDescPad  =  System.identityHashCode(DEFAULT_DESC_PAD);  [BUGGY]        [CLASS]  HelpFormatter  OptionComparator  [VARIABLES]  	projects/Cli23/src/java/org/apache/commons/cli/HelpFormatter.java	1.0	88	88	2	replace	public  int  defaultDescPad  =  System.identityHashCode(DEFAULT_DESC_PAD);	  public    long    defaultDescPad    =    System.identityHashCode(DEFAULT_DESC_PAD);    	non-compiled	[CE]  <identifier>  expected	16	None	replace
45	[BUG]  [BUGGY]  public  static  int  defaultDescPad  =  System.identityHashCode(DEFAULT_DESC_PAD);  [CE]  <identifier>  expected  [FE]                RuntimeException      [CONTEXT]        [BUGGY]  public  static  int  defaultDescPad  =  System.identityHashCode(DEFAULT_DESC_PAD);  [BUGGY]        [CLASS]  HelpFormatter  OptionComparator  [VARIABLES]  	projects/Cli23/src/java/org/apache/commons/cli/HelpFormatter.java	1.0	88	88	2	replace	public  static  int  defaultDescPad  =  System.identityHashCode(DEFAULT_DESC_PAD);	  public    long    defaultDescPad    =    System.identityHashCode(DEFAULT_DESC_PAD);    	non-compiled	[CE]  <identifier>  expected	16	None	replace
