bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number	this_action
11	[BUG]  [BUGGY]  this.stackSize  =  stackSize  >=  1?  stackSize  :  1;  [CE]  ';'  expected  [FE]                        ArrayIndexOutOfBoundsException      [CONTEXT]      public  JsonTreeReader(JsonElement  element)  {  super(UNREADABLE_READER);  push(element);      [BUGGY]  this.stackSize  =  stackSize  >=  1?  stackSize  :  1;  [BUGGY]        [CLASS]  JsonTreeReader  1  [METHOD]  <init>  [RETURN_TYPE]  JsonElement)  JsonElement  element  [VARIABLES]  boolean  JsonElement  element  Reader  UNREADABLE_READER  Object  SENTINEL_CLOSED  int[]  pathIndices  String[]  pathNames  Object[]  stack  int  stackSize  	projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java	1.0	68	68	2	replace	this.stackSize  =  stackSize  >=  1?  stackSize  :  1;	  this.stackSize    =    stackSize    >    1?    stackSize    :    1;    	non-compiled	[CE]  ';'  expected	183	None	replace
12	[BUG]  [BUGGY]  this.stackSize  =  stackSize!=  1?  stackSize  :  1;  [CE]  ';'  expected  [FE]                          ArrayIndexOutOfBoundsException      [CONTEXT]      public  JsonTreeReader(JsonElement  element)  {  super(UNREADABLE_READER);  push(element);      [BUGGY]  this.stackSize  =  stackSize!=  1?  stackSize  :  1;  [BUGGY]        [CLASS]  JsonTreeReader  1  [METHOD]  <init>  [RETURN_TYPE]  JsonElement)  JsonElement  element  [VARIABLES]  boolean  JsonElement  element  Reader  UNREADABLE_READER  Object  SENTINEL_CLOSED  int[]  pathIndices  String[]  pathNames  Object[]  stack  int  stackSize  	projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java	1.0	68	68	2	replace	this.stackSize  =  stackSize!=  1?  stackSize  :  1;	  this.stackSize    =    stackSize    >    1?    stackSize    :    1;    	non-compiled	[CE]  ';'  expected	183	None	replace
13	[BUG]  [BUGGY]  if(element!=  null)  {  String[]  pathNames  =  element.getValues();  for(int  i  =  0;  i  <  pathNames.length;  ++i)  {  if(pathNames[i]  ==  null)  {  return  new  J  [CE]  '('  or  '['  expected  [FE]                        ArrayIndexOutOfBoundsException      [CONTEXT]      public  JsonTreeReader(JsonElement  element)  {  super(UNREADABLE_READER);  push(element);      [BUGGY]  if(element!=  null)  {  String[]  pathNames  =  element.getValues();  for(int  i  =  0;  i  <  pathNames.length;  ++i)  {  if(pathNames[i]  ==  null)  {  return  new  J  [BUGGY]        [CLASS]  JsonTreeReader  1  [METHOD]  <init>  [RETURN_TYPE]  JsonElement)  JsonElement  element  [VARIABLES]  boolean  JsonElement  element  Reader  UNREADABLE_READER  Object  SENTINEL_CLOSED  int[]  pathIndices  String[]  pathNames  Object[]  stack  int  stackSize  	projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java	1.0	68	68	2	replace	if(element!=  null)  {  String[]  pathNames  =  element.getValues();  for(int  i  =  0;  i  <  pathNames.length;  ++i)  {  if(pathNames[i]  ==  null)  {  return  new  J	  if(element    ==    null)    {    String[]    pathNames    =    element.getValues();    for(int    i    =    0;    i    <    pathNames.length;    ++i)    {    if(pathNames[i]    ==    null)    {    return    new    JsonReader(pathNames[    	non-compiled	[CE]  '('  or  '['  expected	82	None	replace
14	[BUG]  [BUGGY]  if(element  ==  null)  {  String[]  pathNames  =  element.getValues();  for(int  i  =  0;  i  <  pathNames.length;  ++i)  {  if(pathNames[i]  ==  null)  {  return  new  J  [CE]  '('  or  '['  expected  [FE]                          ArrayIndexOutOfBoundsException      [CONTEXT]      public  JsonTreeReader(JsonElement  element)  {  super(UNREADABLE_READER);  push(element);      [BUGGY]  if(element  ==  null)  {  String[]  pathNames  =  element.getValues();  for(int  i  =  0;  i  <  pathNames.length;  ++i)  {  if(pathNames[i]  ==  null)  {  return  new  J  [BUGGY]        [CLASS]  JsonTreeReader  1  [METHOD]  <init>  [RETURN_TYPE]  JsonElement)  JsonElement  element  [VARIABLES]  boolean  JsonElement  element  Reader  UNREADABLE_READER  Object  SENTINEL_CLOSED  int[]  pathIndices  String[]  pathNames  Object[]  stack  int  stackSize  	projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java	1.0	68	68	2	replace	if(element  ==  null)  {  String[]  pathNames  =  element.getValues();  for(int  i  =  0;  i  <  pathNames.length;  ++i)  {  if(pathNames[i]  ==  null)  {  return  new  J	  if(element    ==    null)    {    String[]    pathNames    =    element.getValues();    for(int    i    =    0;    i    <    pathNames.length;    ++i)    {    if(pathNames[i]    ==    null)    {    return    new    JsonReader(pathNames[    	non-compiled	[CE]  '('  or  '['  expected	82	None	replace
15	[BUG]  [BUGGY]  if(element!=  null)  {  String[]  pathNames  =  element.getValues();  for(int  i  =  0;  i  <  pathNames.length;  ++i)  {  if(pathNames[i]  ==  null)  {  return  new  JsonReader(pathName  [CE]  ')'  expected  [FE]                            ArrayIndexOutOfBoundsException      [CONTEXT]      public  JsonTreeReader(JsonElement  element)  {  super(UNREADABLE_READER);  push(element);      [BUGGY]  if(element!=  null)  {  String[]  pathNames  =  element.getValues();  for(int  i  =  0;  i  <  pathNames.length;  ++i)  {  if(pathNames[i]  ==  null)  {  return  new  JsonReader(pathName  [BUGGY]        [CLASS]  JsonTreeReader  1  [METHOD]  <init>  [RETURN_TYPE]  JsonElement)  JsonElement  element  [VARIABLES]  boolean  JsonElement  element  Reader  UNREADABLE_READER  Object  SENTINEL_CLOSED  int[]  pathIndices  String[]  pathNames  Object[]  stack  int  stackSize  	projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java	1.0	68	68	2	replace	if(element!=  null)  {  String[]  pathNames  =  element.getValues();  for(int  i  =  0;  i  <  pathNames.length;  ++i)  {  if(pathNames[i]  ==  null)  {  return  new  JsonReader(pathName	  if(element    ==    null)    {    String[]    pathNames    =    element.getValues();    for(int    i    =    0;    i    <    pathNames.length;    ++i)    {    if(pathNames[i]    ==    null)    {    return    new    JsonReader(pathNames[    	non-compiled	[CE]  ')'  expected	82	None	replace
16	[BUG]  [BUGGY]  ((  JsonElement)element).setCurrentSize(pathNames[0]);  [CE]  ';'  expected  [FE]                          ArrayIndexOutOfBoundsException      [CONTEXT]      public  JsonTreeReader(JsonElement  element)  {  super(UNREADABLE_READER);  push(element);      [BUGGY]  ((  JsonElement)element).setCurrentSize(pathNames[0]);  [BUGGY]        [CLASS]  JsonTreeReader  1  [METHOD]  <init>  [RETURN_TYPE]  JsonElement)  JsonElement  element  [VARIABLES]  boolean  JsonElement  element  Reader  UNREADABLE_READER  Object  SENTINEL_CLOSED  int[]  pathIndices  String[]  pathNames  Object[]  stack  int  stackSize  	projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java	1.0	68	68	2	replace	((  JsonElement)element).setCurrentSize(pathNames[0]);	  ((    JsonElement)element).setCurrentSize(pathIndices[0]);    	non-compiled	[CE]  ';'  expected	141	None	replace
17	[BUG]  [BUGGY]  ((  JsonElement)element).setCurrentSize(pathIndices[1]);  [CE]  ';'  expected  [FE]                            ArrayIndexOutOfBoundsException      [CONTEXT]      public  JsonTreeReader(JsonElement  element)  {  super(UNREADABLE_READER);  push(element);      [BUGGY]  ((  JsonElement)element).setCurrentSize(pathIndices[1]);  [BUGGY]        [CLASS]  JsonTreeReader  1  [METHOD]  <init>  [RETURN_TYPE]  JsonElement)  JsonElement  element  [VARIABLES]  boolean  JsonElement  element  Reader  UNREADABLE_READER  Object  SENTINEL_CLOSED  int[]  pathIndices  String[]  pathNames  Object[]  stack  int  stackSize  	projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java	1.0	68	68	2	replace	((  JsonElement)element).setCurrentSize(pathIndices[1]);	  ((    JsonElement)element).setCurrentSize(pathIndices[0]);    	non-compiled	[CE]  ';'  expected	141	None	replace
18	[BUG]  [BUGGY]  ((  JsonElement)element).setCurrentSize(stackSize[0]);  [CE]  ';'  expected  [FE]                              ArrayIndexOutOfBoundsException      [CONTEXT]      public  JsonTreeReader(JsonElement  element)  {  super(UNREADABLE_READER);  push(element);      [BUGGY]  ((  JsonElement)element).setCurrentSize(stackSize[0]);  [BUGGY]        [CLASS]  JsonTreeReader  1  [METHOD]  <init>  [RETURN_TYPE]  JsonElement)  JsonElement  element  [VARIABLES]  boolean  JsonElement  element  Reader  UNREADABLE_READER  Object  SENTINEL_CLOSED  int[]  pathIndices  String[]  pathNames  Object[]  stack  int  stackSize  	projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java	1.0	68	68	2	replace	((  JsonElement)element).setCurrentSize(stackSize[0]);	  ((    JsonElement)element).setCurrentSize(pathIndices[0]);    	non-compiled	[CE]  ';'  expected	141	None	replace
19	[BUG]  [BUGGY]  ((  JsonElement)element).setCurrentSize(pathIndices[0],  stackSize);  [CE]  ';'  expected  [FE]                                ArrayIndexOutOfBoundsException      [CONTEXT]      public  JsonTreeReader(JsonElement  element)  {  super(UNREADABLE_READER);  push(element);      [BUGGY]  ((  JsonElement)element).setCurrentSize(pathIndices[0],  stackSize);  [BUGGY]        [CLASS]  JsonTreeReader  1  [METHOD]  <init>  [RETURN_TYPE]  JsonElement)  JsonElement  element  [VARIABLES]  boolean  JsonElement  element  Reader  UNREADABLE_READER  Object  SENTINEL_CLOSED  int[]  pathIndices  String[]  pathNames  Object[]  stack  int  stackSize  	projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java	1.0	68	68	2	replace	((  JsonElement)element).setCurrentSize(pathIndices[0],  stackSize);	  ((    JsonElement)element).setCurrentSize(pathIndices[0]);    	non-compiled	[CE]  ';'  expected	141	None	replace
20	[BUG]  [BUGGY]  ((  JsonElement)element).setCurrentSize(pathIndices[0]  -  1);  [CE]  ';'  expected  [FE]                                  ArrayIndexOutOfBoundsException      [CONTEXT]      public  JsonTreeReader(JsonElement  element)  {  super(UNREADABLE_READER);  push(element);      [BUGGY]  ((  JsonElement)element).setCurrentSize(pathIndices[0]  -  1);  [BUGGY]        [CLASS]  JsonTreeReader  1  [METHOD]  <init>  [RETURN_TYPE]  JsonElement)  JsonElement  element  [VARIABLES]  boolean  JsonElement  element  Reader  UNREADABLE_READER  Object  SENTINEL_CLOSED  int[]  pathIndices  String[]  pathNames  Object[]  stack  int  stackSize  	projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java	1.0	68	68	2	replace	((  JsonElement)element).setCurrentSize(pathIndices[0]  -  1);	  ((    JsonElement)element).setCurrentSize(pathIndices[0]);    	non-compiled	[CE]  ';'  expected	141	None	replace
21	[BUG]  [BUGGY]  ((  JsonElement)element).setCurrentSize(pathIndices[0]  +  1);  [CE]  ';'  expected  [FE]                                    ArrayIndexOutOfBoundsException      [CONTEXT]      public  JsonTreeReader(JsonElement  element)  {  super(UNREADABLE_READER);  push(element);      [BUGGY]  ((  JsonElement)element).setCurrentSize(pathIndices[0]  +  1);  [BUGGY]        [CLASS]  JsonTreeReader  1  [METHOD]  <init>  [RETURN_TYPE]  JsonElement)  JsonElement  element  [VARIABLES]  boolean  JsonElement  element  Reader  UNREADABLE_READER  Object  SENTINEL_CLOSED  int[]  pathIndices  String[]  pathNames  Object[]  stack  int  stackSize  	projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java	1.0	68	68	2	replace	((  JsonElement)element).setCurrentSize(pathIndices[0]  +  1);	  ((    JsonElement)element).setCurrentSize(pathIndices[0]);    	non-compiled	[CE]  ';'  expected	141	None	replace
22	[BUG]  [BUGGY]  ((  JsonElement)element).setCurrentSize(pathIndices,  stackNames,  stackSize);  [CE]  ';'  expected  [FE]                        ArrayIndexOutOfBoundsException      [CONTEXT]      public  JsonTreeReader(JsonElement  element)  {  super(UNREADABLE_READER);  push(element);      [BUGGY]  ((  JsonElement)element).setCurrentSize(pathIndices,  stackNames,  stackSize);  [BUGGY]        [CLASS]  JsonTreeReader  1  [METHOD]  <init>  [RETURN_TYPE]  JsonElement)  JsonElement  element  [VARIABLES]  boolean  JsonElement  element  Reader  UNREADABLE_READER  Object  SENTINEL_CLOSED  int[]  pathIndices  String[]  pathNames  Object[]  stack  int  stackSize  	projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java	1.0	68	68	2	replace	((  JsonElement)element).setCurrentSize(pathIndices,  stackNames,  stackSize);	  ((    JsonElement)element).setCurrentSize(pathIndices,    stackSize);    	non-compiled	[CE]  ';'  expected	140	None	replace
23	[BUG]  [BUGGY]  ((  JsonElement)element).setCurrentSize(pathIndices,  stackSize,  SENTINEL_CLOSED);  [CE]  ';'  expected  [FE]                          ArrayIndexOutOfBoundsException      [CONTEXT]      public  JsonTreeReader(JsonElement  element)  {  super(UNREADABLE_READER);  push(element);      [BUGGY]  ((  JsonElement)element).setCurrentSize(pathIndices,  stackSize,  SENTINEL_CLOSED);  [BUGGY]        [CLASS]  JsonTreeReader  1  [METHOD]  <init>  [RETURN_TYPE]  JsonElement)  JsonElement  element  [VARIABLES]  boolean  JsonElement  element  Reader  UNREADABLE_READER  Object  SENTINEL_CLOSED  int[]  pathIndices  String[]  pathNames  Object[]  stack  int  stackSize  	projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java	1.0	68	68	2	replace	((  JsonElement)element).setCurrentSize(pathIndices,  stackSize,  SENTINEL_CLOSED);	  ((    JsonElement)element).setCurrentSize(pathIndices,    stackSize);    	non-compiled	[CE]  ';'  expected	140	None	replace
24	[BUG]  [BUGGY]  ((  JsonElement)element).setCurrentSize(pathIndices,  stackSize  +  1);  [CE]  ';'  expected  [FE]                            ArrayIndexOutOfBoundsException      [CONTEXT]      public  JsonTreeReader(JsonElement  element)  {  super(UNREADABLE_READER);  push(element);      [BUGGY]  ((  JsonElement)element).setCurrentSize(pathIndices,  stackSize  +  1);  [BUGGY]        [CLASS]  JsonTreeReader  1  [METHOD]  <init>  [RETURN_TYPE]  JsonElement)  JsonElement  element  [VARIABLES]  boolean  JsonElement  element  Reader  UNREADABLE_READER  Object  SENTINEL_CLOSED  int[]  pathIndices  String[]  pathNames  Object[]  stack  int  stackSize  	projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java	1.0	68	68	2	replace	((  JsonElement)element).setCurrentSize(pathIndices,  stackSize  +  1);	  ((    JsonElement)element).setCurrentSize(pathIndices,    stackSize);    	non-compiled	[CE]  ';'  expected	140	None	replace
25	[BUG]  [BUGGY]  ((  JsonElement)element).setCurrentSize(pathIndices,  stackSize  -  1);  [CE]  ';'  expected  [FE]                              ArrayIndexOutOfBoundsException      [CONTEXT]      public  JsonTreeReader(JsonElement  element)  {  super(UNREADABLE_READER);  push(element);      [BUGGY]  ((  JsonElement)element).setCurrentSize(pathIndices,  stackSize  -  1);  [BUGGY]        [CLASS]  JsonTreeReader  1  [METHOD]  <init>  [RETURN_TYPE]  JsonElement)  JsonElement  element  [VARIABLES]  boolean  JsonElement  element  Reader  UNREADABLE_READER  Object  SENTINEL_CLOSED  int[]  pathIndices  String[]  pathNames  Object[]  stack  int  stackSize  	projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java	1.0	68	68	2	replace	((  JsonElement)element).setCurrentSize(pathIndices,  stackSize  -  1);	  ((    JsonElement)element).setCurrentSize(pathIndices,    stackSize);    	non-compiled	[CE]  ';'  expected	140	None	replace
26	[BUG]  [BUGGY]  ((  JsonElement)element).setCurrentSize(stackNames,  stackSize);  [CE]  ';'  expected  [FE]                                ArrayIndexOutOfBoundsException      [CONTEXT]      public  JsonTreeReader(JsonElement  element)  {  super(UNREADABLE_READER);  push(element);      [BUGGY]  ((  JsonElement)element).setCurrentSize(stackNames,  stackSize);  [BUGGY]        [CLASS]  JsonTreeReader  1  [METHOD]  <init>  [RETURN_TYPE]  JsonElement)  JsonElement  element  [VARIABLES]  boolean  JsonElement  element  Reader  UNREADABLE_READER  Object  SENTINEL_CLOSED  int[]  pathIndices  String[]  pathNames  Object[]  stack  int  stackSize  	projects/Gson12/gson/src/main/java/com/google/gson/internal/bind/JsonTreeReader.java	1.0	68	68	2	replace	((  JsonElement)element).setCurrentSize(stackNames,  stackSize);	  ((    JsonElement)element).setCurrentSize(pathIndices,    stackSize);    	non-compiled	[CE]  ';'  expected	140	None	replace
