bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number	this_action
11	[BUG]  [BUGGY]  if(plot!=  null  ||  plot.getClass()!=  getClass())  {  if(plot!=  null  ||  plot.getClass()!=  getClass())  {  [CE]  illegal  start  of  expression  [FE]    IllegalArgumentException    [CONTEXT]      public  void  setPlot(CategoryPlot  plot)  {      [BUGGY]  if(plot!=  null  ||  plot.getClass()!=  getClass())  {  if(plot!=  null  ||  plot.getClass()!=  getClass())  {  [BUGGY]      throw  new  IllegalArgumentException(     "Null  'plot'  argument.     ");  }  this.plot  =  plot;  }  [CLASS]  AbstractCategoryItemRenderer  [METHOD]  setPlot  [RETURN_TYPE]  void  CategoryPlot  plot  [VARIABLES]  boolean  CategorySeriesLabelGenerator  legendItemLabelGenerator  legendItemToolTipGenerator  legendItemURLGenerator  CategoryToolTipGenerator  baseToolTipGenerator  CategoryURLGenerator  baseURLGenerator  ObjectList  itemLabelGeneratorList  toolTipGeneratorList  urlGeneratorList  CategoryItemLabelGenerator  baseItemLabelGenerator  List  backgroundAnnotations  foregroundAnnotations  long  serialVersionUID  CategoryPlot  plot  int  columnCount  rowCount  	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	1.0	293	293	1	replace	if(plot!=    null    ||    plot.getClass()!=    getClass())    {    if(plot!=  null  ||  plot.getClass()!=  getClass())  {	  	non-compiled	[CE]  illegal  start  of  expression	25	None	add
12	[BUG]  [BUGGY]  if(plot!=  null  ||  plot.getClass()!=  getClass())  {  if(plot  ==  null  ||  plot.getClass()!=  getClass())  {  [CE]  illegal  start  of  expression  [FE]      IllegalArgumentException    [CONTEXT]      public  void  setPlot(CategoryPlot  plot)  {      [BUGGY]  if(plot!=  null  ||  plot.getClass()!=  getClass())  {  if(plot  ==  null  ||  plot.getClass()!=  getClass())  {  [BUGGY]      throw  new  IllegalArgumentException(     "Null  'plot'  argument.     ");  }  this.plot  =  plot;  }  [CLASS]  AbstractCategoryItemRenderer  [METHOD]  setPlot  [RETURN_TYPE]  void  CategoryPlot  plot  [VARIABLES]  boolean  CategorySeriesLabelGenerator  legendItemLabelGenerator  legendItemToolTipGenerator  legendItemURLGenerator  CategoryToolTipGenerator  baseToolTipGenerator  CategoryURLGenerator  baseURLGenerator  ObjectList  itemLabelGeneratorList  toolTipGeneratorList  urlGeneratorList  CategoryItemLabelGenerator  baseItemLabelGenerator  List  backgroundAnnotations  foregroundAnnotations  long  serialVersionUID  CategoryPlot  plot  int  columnCount  rowCount  	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	1.0	293	293	1	replace	if(plot!=    null    ||    plot.getClass()!=    getClass())    {    if(plot  ==  null  ||  plot.getClass()!=  getClass())  {	  	non-compiled	[CE]  illegal  start  of  expression	25	None	add
13	[BUG]  [BUGGY]  if(plot!=  null  ||  plot.getClass()!=  getClass())  {  if(plot!=  null  ||  plot.getClass()  ==  getClass())  {  [CE]  illegal  start  of  expression  [FE]        IllegalArgumentException    [CONTEXT]      public  void  setPlot(CategoryPlot  plot)  {      [BUGGY]  if(plot!=  null  ||  plot.getClass()!=  getClass())  {  if(plot!=  null  ||  plot.getClass()  ==  getClass())  {  [BUGGY]      throw  new  IllegalArgumentException(     "Null  'plot'  argument.     ");  }  this.plot  =  plot;  }  [CLASS]  AbstractCategoryItemRenderer  [METHOD]  setPlot  [RETURN_TYPE]  void  CategoryPlot  plot  [VARIABLES]  boolean  CategorySeriesLabelGenerator  legendItemLabelGenerator  legendItemToolTipGenerator  legendItemURLGenerator  CategoryToolTipGenerator  baseToolTipGenerator  CategoryURLGenerator  baseURLGenerator  ObjectList  itemLabelGeneratorList  toolTipGeneratorList  urlGeneratorList  CategoryItemLabelGenerator  baseItemLabelGenerator  List  backgroundAnnotations  foregroundAnnotations  long  serialVersionUID  CategoryPlot  plot  int  columnCount  rowCount  	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	1.0	293	293	1	replace	if(plot!=    null    ||    plot.getClass()!=    getClass())    {    if(plot!=  null  ||  plot.getClass()  ==  getClass())  {	  	non-compiled	[CE]  illegal  start  of  expression	25	None	add
14	[BUG]  [BUGGY]  this.plot  =  new  CategoryPlot(this.backgroundAnnotations,  plot);  [CE]  illegal  start  of  type  [FE]        AssertionFailedError      [CONTEXT]      public  void  setPlot(CategoryPlot  plot)  {      [BUGGY]  this.plot  =  new  CategoryPlot(this.backgroundAnnotations,  plot);  [BUGGY]      if  (plot  ==  null)  {  throw  new  IllegalArgumentException(     "Null  'plot'  argument.     ");  }  this.plot  =  plot;  }  [CLASS]  AbstractCategoryItemRenderer  [METHOD]  setPlot  [RETURN_TYPE]  void  CategoryPlot  plot  [VARIABLES]  boolean  CategorySeriesLabelGenerator  legendItemLabelGenerator  legendItemToolTipGenerator  legendItemURLGenerator  CategoryToolTipGenerator  baseToolTipGenerator  CategoryURLGenerator  baseURLGenerator  ObjectList  itemLabelGeneratorList  toolTipGeneratorList  urlGeneratorList  CategoryItemLabelGenerator  baseItemLabelGenerator  List  backgroundAnnotations  foregroundAnnotations  long  serialVersionUID  CategoryPlot  plot  int  columnCount  rowCount  	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	1.0	293	293	1	replace	this.plot  =  new  CategoryPlot(this.backgroundAnnotations,  plot);	  this.plot    =    new    CategoryPlot(this.backgroundAnnotations);    	non-compiled	[CE]  illegal  start  of  type	20	None	replace
15	[BUG]  [BUGGY]  this.plot  =  new  CategoryPlot(this.foregroundAnnotations);  [CE]  illegal  start  of  type  [FE]          AssertionFailedError      [CONTEXT]      public  void  setPlot(CategoryPlot  plot)  {      [BUGGY]  this.plot  =  new  CategoryPlot(this.foregroundAnnotations);  [BUGGY]      if  (plot  ==  null)  {  throw  new  IllegalArgumentException(     "Null  'plot'  argument.     ");  }  this.plot  =  plot;  }  [CLASS]  AbstractCategoryItemRenderer  [METHOD]  setPlot  [RETURN_TYPE]  void  CategoryPlot  plot  [VARIABLES]  boolean  CategorySeriesLabelGenerator  legendItemLabelGenerator  legendItemToolTipGenerator  legendItemURLGenerator  CategoryToolTipGenerator  baseToolTipGenerator  CategoryURLGenerator  baseURLGenerator  ObjectList  itemLabelGeneratorList  toolTipGeneratorList  urlGeneratorList  CategoryItemLabelGenerator  baseItemLabelGenerator  List  backgroundAnnotations  foregroundAnnotations  long  serialVersionUID  CategoryPlot  plot  int  columnCount  rowCount  	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	1.0	293	293	1	replace	this.plot  =  new  CategoryPlot(this.foregroundAnnotations);	  this.plot    =    new    CategoryPlot(this.backgroundAnnotations);    	non-compiled	[CE]  illegal  start  of  type	20	None	replace
16	[BUG]  [BUGGY]  If(plot  ==  null  ||  plot.getClass()!=  getClass())  {  [CE]  ';'  expected  [FE]        IllegalArgumentException      [CONTEXT]      public  void  setPlot(CategoryPlot  plot)  {      [BUGGY]  If(plot  ==  null  ||  plot.getClass()!=  getClass())  {  [BUGGY]      throw  new  IllegalArgumentException(     "Null  'plot'  argument.     ");  }  this.plot  =  plot;  }  [CLASS]  AbstractCategoryItemRenderer  [METHOD]  setPlot  [RETURN_TYPE]  void  CategoryPlot  plot  [VARIABLES]  boolean  CategorySeriesLabelGenerator  legendItemLabelGenerator  legendItemToolTipGenerator  legendItemURLGenerator  CategoryToolTipGenerator  baseToolTipGenerator  CategoryURLGenerator  baseURLGenerator  ObjectList  itemLabelGeneratorList  toolTipGeneratorList  urlGeneratorList  CategoryItemLabelGenerator  baseItemLabelGenerator  List  backgroundAnnotations  foregroundAnnotations  long  serialVersionUID  CategoryPlot  plot  int  columnCount  rowCount  	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	1.0	293	293	1	replace	If(plot  ==  null  ||  plot.getClass()!=  getClass())  {	  if(plot    ==    null    ||    plot.getClass()!=    getClass())    {    If(plot    ==    null    ||    plot.getClass()!=    getClass())    {    	non-compiled	[CE]  ';'  expected	21	None	replace
17	[BUG]  [BUGGY]  [FE]  StackOverflowError  [FE]    StackOverflowError    [CONTEXT]      public  void  setPlot(CategoryPlot  plot)  {      [BUGGY]          setPlot(plot);    setPlot(plot);  setPlot(plot);  setPlot(plot);  [BUGGY]      if  (plot  ==  null)  {  throw  new  IllegalArgumentException(     "Null  'plot'  argument.     ");  }  this.plot  =  plot;  }  [CLASS]  AbstractCategoryItemRenderer  [METHOD]  setPlot  [RETURN_TYPE]  void  CategoryPlot  plot  [VARIABLES]  boolean  CategorySeriesLabelGenerator  legendItemLabelGenerator  legendItemToolTipGenerator  legendItemURLGenerator  CategoryToolTipGenerator  baseToolTipGenerator  CategoryURLGenerator  baseURLGenerator  ObjectList  itemLabelGeneratorList  toolTipGeneratorList  urlGeneratorList  CategoryItemLabelGenerator  baseItemLabelGenerator  List  backgroundAnnotations  foregroundAnnotations  long  serialVersionUID  CategoryPlot  plot  int  columnCount  rowCount  	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	1.0	293	293	1	add	                setPlot(plot);        setPlot(plot);    setPlot(plot);  setPlot(plot);	  	compilable	  [FE]  StackOverflowError  	8	1	add
18	[BUG]  [BUGGY]          setPlot(plot);    setPlot(plot);  setPlot(plot);  setPlot(plot);  [FE]  StackOverflowError  [FE]    StackOverflowError    [CONTEXT]      public  void  setPlot(CategoryPlot  plot)  {      [BUGGY]          setPlot(plot);    setPlot(plot);  setPlot(plot);  setPlot(plot);  [BUGGY]      if  (plot  ==  null)  {  throw  new  IllegalArgumentException(     "Null  'plot'  argument.     ");  }  this.plot  =  plot;  }  [CLASS]  AbstractCategoryItemRenderer  [METHOD]  setPlot  [RETURN_TYPE]  void  CategoryPlot  plot  [VARIABLES]  boolean  CategorySeriesLabelGenerator  legendItemLabelGenerator  legendItemToolTipGenerator  legendItemURLGenerator  CategoryToolTipGenerator  baseToolTipGenerator  CategoryURLGenerator  baseURLGenerator  ObjectList  itemLabelGeneratorList  toolTipGeneratorList  urlGeneratorList  CategoryItemLabelGenerator  baseItemLabelGenerator  List  backgroundAnnotations  foregroundAnnotations  long  serialVersionUID  CategoryPlot  plot  int  columnCount  rowCount  	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	1.0	293	293	1	replace	                setPlot(plot);        setPlot(plot);    setPlot(plot);  setPlot(plot);	  	compilable	  [FE]  StackOverflowError  	8	1	add
19	[BUG]  [BUGGY]          setPlot(plot);    setPlot(plot);  SetPlot(plot);  setPlot(plot);  [CE]  cannot  find  symbol  [FE]      StackOverflowError    [CONTEXT]      public  void  setPlot(CategoryPlot  plot)  {      [BUGGY]          setPlot(plot);    setPlot(plot);  SetPlot(plot);  setPlot(plot);  [BUGGY]      if  (plot  ==  null)  {  throw  new  IllegalArgumentException(     "Null  'plot'  argument.     ");  }  this.plot  =  plot;  }  [CLASS]  AbstractCategoryItemRenderer  [METHOD]  setPlot  [RETURN_TYPE]  void  CategoryPlot  plot  [VARIABLES]  boolean  CategorySeriesLabelGenerator  legendItemLabelGenerator  legendItemToolTipGenerator  legendItemURLGenerator  CategoryToolTipGenerator  baseToolTipGenerator  CategoryURLGenerator  baseURLGenerator  ObjectList  itemLabelGeneratorList  toolTipGeneratorList  urlGeneratorList  CategoryItemLabelGenerator  baseItemLabelGenerator  List  backgroundAnnotations  foregroundAnnotations  long  serialVersionUID  CategoryPlot  plot  int  columnCount  rowCount  	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	1.0	293	293	1	replace	                setPlot(plot);        setPlot(plot);    SetPlot(plot);  setPlot(plot);	  	non-compiled	[CE]  cannot  find  symbol	8	None	add
20	[BUG]  [BUGGY]  [FE]  StackOverflowError  [FE]        StackOverflowError    [CONTEXT]      public  void  setPlot(CategoryPlot  plot)  {      [BUGGY]          setPlot(plot);    setPlot(plot);  this.plot  =  plot;  setPlot(plot);  [BUGGY]      if  (plot  ==  null)  {  throw  new  IllegalArgumentException(     "Null  'plot'  argument.     ");  }  this.plot  =  plot;  }  [CLASS]  AbstractCategoryItemRenderer  [METHOD]  setPlot  [RETURN_TYPE]  void  CategoryPlot  plot  [VARIABLES]  boolean  CategorySeriesLabelGenerator  legendItemLabelGenerator  legendItemToolTipGenerator  legendItemURLGenerator  CategoryToolTipGenerator  baseToolTipGenerator  CategoryURLGenerator  baseURLGenerator  ObjectList  itemLabelGeneratorList  toolTipGeneratorList  urlGeneratorList  CategoryItemLabelGenerator  baseItemLabelGenerator  List  backgroundAnnotations  foregroundAnnotations  long  serialVersionUID  CategoryPlot  plot  int  columnCount  rowCount  	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	1.0	293	293	1	add	                setPlot(plot);        setPlot(plot);    this.plot  =  plot;  setPlot(plot);	  	compilable	  [FE]  StackOverflowError  	8	1	add
21	[BUG]  [BUGGY]          setPlot(plot);    setPlot(plot);  this.plot  =  plot;  setPlot(plot);  [FE]  StackOverflowError  [FE]        StackOverflowError    [CONTEXT]      public  void  setPlot(CategoryPlot  plot)  {      [BUGGY]          setPlot(plot);    setPlot(plot);  this.plot  =  plot;  setPlot(plot);  [BUGGY]      if  (plot  ==  null)  {  throw  new  IllegalArgumentException(     "Null  'plot'  argument.     ");  }  this.plot  =  plot;  }  [CLASS]  AbstractCategoryItemRenderer  [METHOD]  setPlot  [RETURN_TYPE]  void  CategoryPlot  plot  [VARIABLES]  boolean  CategorySeriesLabelGenerator  legendItemLabelGenerator  legendItemToolTipGenerator  legendItemURLGenerator  CategoryToolTipGenerator  baseToolTipGenerator  CategoryURLGenerator  baseURLGenerator  ObjectList  itemLabelGeneratorList  toolTipGeneratorList  urlGeneratorList  CategoryItemLabelGenerator  baseItemLabelGenerator  List  backgroundAnnotations  foregroundAnnotations  long  serialVersionUID  CategoryPlot  plot  int  columnCount  rowCount  	projects/Chart1/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java	1.0	293	293	1	replace	                setPlot(plot);        setPlot(plot);    this.plot  =  plot;  setPlot(plot);	  	compilable	  [FE]  StackOverflowError  	8	1	add
